Country Code,City,Location,Coordinates,Pollutant,Source Name,Unit,Value,Last Updated,Country Label
IN,,"Sector- 16A, Faridabad - HSPCB","28.4088421, 77.3099081",NO2,caaqm,µg/m³,18.99,2022-10-31T07:30:00+05:30,India
IN,,"IDA Pashamylaram, Hyderabad - TSPCB","17.5316895, 78.21893899999999",CO,caaqm,µg/m³,800.0,2022-10-31T07:30:00+05:30,India
IN,,"GVM Corporation, Visakhapatnam - APPCB","17.72, 83.3",PM10,caaqm,µg/m³,126.0,2022-10-31T07:30:00+05:30,India
IN,,"Indira Colony Vistar, Pali - RSPCB","25.771061, 73.34022700000001",SO2,caaqm,µg/m³,9.84,2022-10-31T07:15:00+05:30,India
IN,,"R K Puram, New Delhi - DPCC","28.5646102, 77.1670103",CO,caaqm,µg/m³,3000.0,2018-05-07T01:00:00+05:30,India
IN,,"Mandir Marg, New Delhi - DPCC","28.6372688, 77.2005604",PM2.5,caaqm,µg/m³,134.0,2018-05-12T10:00:00+05:30,India
IN,,"Tirumala, Tirupati - APPCB","13.67, 79.35000000000001",CO,caaqm,µg/m³,940.0,2022-10-31T07:30:00+05:30,India
IN,,"Lalbagh, Lucknow - CPCB","26.845880499999996, 80.93655409999998",NO2,caaqm,µg/m³,56.71,2022-10-31T07:15:00+05:30,India
IN,,"Rohini, Delhi - DPCC","28.7407056, 77.0577492",O3,caaqm,µg/m³,42.0,2018-05-09T16:30:00+05:30,India
IN,,"Jahangirpuri, Delhi - DPCC","28.7258373, 77.1605631",O3,caaqm,µg/m³,64.2,2018-05-12T10:00:00+05:30,India
IN,,"NISE Gwal Pahari, Gurugram - IMD","28.4228859, 76.8496963",PM2.5,caaqm,µg/m³,169.69,2018-11-16T09:30:00+05:30,India
IN,,"Mandir Marg, Delhi - DPCC","28.636428999999996, 77.20106699999998",PM2.5,caaqm,µg/m³,60.0,2022-10-31T06:15:00+05:30,India
IN,,"Ratanpura, Rupnagar - Ambuja Cements","31.032545399999997, 76.5623046",PM10,caaqm,µg/m³,61.86,2022-10-31T07:15:00+05:30,India
IN,,"Major Dhyan Chand National Stadium, Delhi - DPCC","28.611281, 77.237738",SO2,caaqm,µg/m³,0.1,2022-10-31T06:00:00+05:30,India
IN,,"H.B. Colony, Bhiwani - HSPCB","28.806223, 76.141105",NO2,caaqm,µg/m³,38.14,2022-10-31T07:15:00+05:30,India
IN,,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","19.10078, 72.87462",SO2,caaqm,µg/m³,6.54,2022-10-31T07:15:00+05:30,India
IN,,"Jadavpur, Kolkata - WBPCB","22.49929, 88.36917",O3,caaqm,µg/m³,7.86,2022-10-31T07:30:00+05:30,India
IN,,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB","17.320056999999995, 76.82088899999998",O3,caaqm,µg/m³,1.38,2020-01-03T05:00:00+05:30,India
IN,,"Powai, Mumbai - MPCB","19.1375, 72.915056",NO2,caaqm,µg/m³,20.45,2022-10-16T18:45:00+05:30,India
IN,,"New Collectorate, Baghpat - UPPCB","28.974801000000003, 77.21335699999999",PM2.5,caaqm,µg/m³,233.0,2022-01-31T10:15:00+05:30,India
IN,,"Knowledge Park - V, Greater Noida - UPPCB","28.557053999999997, 77.453663",PM10,caaqm,µg/m³,369.0,2022-10-31T07:30:00+05:30,India
IN,,"Vile Parle West, Mumbai - MPCB","19.10861, 72.83622000000001",SO2,caaqm,µg/m³,0.0,2022-10-31T07:15:00+05:30,India
IN,,"Gomti Nagar, Lucknow - UPPCB","26.86812, 81.005119",CO,caaqm,µg/m³,330.0,2022-10-16T21:30:00+05:30,India
IN,,"Hebbal 1st Stage, Mysuru - KSPCB","12.3511441, 76.6249171",NO2,caaqm,µg/m³,10.38,2020-01-03T16:45:00+05:30,India
IN,,"Hebbal 1st Stage, Mysuru - KSPCB","12.3511441, 76.6249171",CO,caaqm,µg/m³,340.0,2020-01-03T16:45:00+05:30,India
IN,,"Sikulpuikawn, Aizawl - Mizoram PCB","23.717634199999996, 92.7192841",PM2.5,caaqm,µg/m³,3.14,2022-10-16T21:15:00+05:30,India
IN,,"Deen Dayal Nagar, Sagar - MPPCB","23.8640158, 78.80289321",SO2,caaqm,µg/m³,7.73,2022-10-16T21:15:00+05:30,India
IN,,"Ibrahimpur, Vijayapura - KSPCB","16.802639, 75.722694",PM10,caaqm,µg/m³,38.72,2022-10-16T21:30:00+05:30,India
IN,,"Ashok Vihar, Delhi - DPCC","28.695381, 77.181665",O3,caaqm,µg/m³,3.0,2022-10-31T06:15:00+05:30,India
IN,,"Najafgarh, Delhi - DPCC","28.570173, 76.933762",SO2,caaqm,µg/m³,0.9,2022-10-31T06:15:00+05:30,India
IN,,"ICRISAT Patancheru, Hyderabad - TSPCB","17.5184, 78.278777",O3,caaqm,µg/m³,7.4,2022-10-31T07:15:00+05:30,India
IN,,"Palayam, Kozhikode - Kerala PCB","11.249077, 75.78437099999998",O3,caaqm,µg/m³,7.98,2022-10-16T10:15:00+05:30,India
IN,,"PWD Juction, Kohima - NPCB","25.663541299999995, 94.09898780000002",SO2,caaqm,µg/m³,217.5,2022-10-16T21:30:00+05:30,India
IN,,"Ballygunge, Kolkata - WBPCB","22.5367507, 88.3638022",CO,caaqm,µg/m³,1060.0,2022-10-16T21:30:00+05:30,India
IN,,"Ballygunge, Kolkata - WBPCB","22.5367507, 88.3638022",SO2,caaqm,µg/m³,21.19,2022-10-16T21:30:00+05:30,India
IN,,"Stuart Hill, Madikeri - KSPCB","12.415911, 75.73505",CO,caaqm,µg/m³,200.0,2022-10-16T21:30:00+05:30,India
IN,,"Bandra Kurla Complex, Mumbai - IITM","19.053536000000005, 72.84643",NO2,caaqm,µg/m³,143.05,2022-10-16T21:15:00+05:30,India
IN,,"Malad West, Mumbai - IITM","19.19709, 72.82204",PM10,caaqm,µg/m³,101.09,2022-10-16T21:15:00+05:30,India
IN,,"Sector-19A Nerul, Navi Mumbai - IITM","19.044, 73.03250000000001",PM10,caaqm,µg/m³,108.46,2022-10-16T21:30:00+05:30,India
IN,,"Kandivali East, Mumbai - MPCB","19.2058, 72.8682",PM2.5,caaqm,µg/m³,47.5,2022-10-16T21:15:00+05:30,India
IN,,"Rajbagh, Srinagar - JKSPCB","34.066206, 74.81982",O3,caaqm,µg/m³,8.0,2022-10-16T21:30:00+05:30,India
IN,,"Rajbagh, Srinagar - JKSPCB","34.066206, 74.81982",NO2,caaqm,µg/m³,0.0,2022-10-16T21:30:00+05:30,India
IN,,"Jhunsi, Prayagraj - UPPCB","25.425602, 81.917152",PM10,caaqm,µg/m³,145.5,2022-10-16T21:30:00+05:30,India
IN,,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM","23.04307, 72.562968",O3,caaqm,µg/m³,10.84,2022-07-08T12:30:00+05:30,India
IN,,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","26.730136000000005, 83.433859",NO2,caaqm,µg/m³,1.68,2022-10-31T07:30:00+05:30,India
IN,,"Kukrail Picnic Spot-1, Lucknow - UPPCB","26.90723, 80.98579",PM10,caaqm,µg/m³,101.92,2022-10-16T21:30:00+05:30,India
IN,,"Kamalnath Nagar, Bettiah - BSPCB","26.80365, 84.51954",NO2,caaqm,µg/m³,17.3,2022-10-16T21:15:00+05:30,India
IN,,"Kamalnath Nagar, Bettiah - BSPCB","26.80365, 84.51954",PM10,caaqm,µg/m³,233.0,2022-10-16T21:15:00+05:30,India
IN,,"D M Colony, Bihar Sharif - BSPCB","25.204762, 85.51495999999999",SO2,caaqm,µg/m³,8.0,2022-10-31T07:15:00+05:30,India
IN,,"Sector 22, Chandigarh - CPCC","30.735567, 76.775714",PM10,caaqm,µg/m³,74.0,2022-10-31T07:15:00+05:30,India
IN,,"Mangala, Bilaspur - NTPC","22.08815, 82.13737",CO,caaqm,µg/m³,1000.0,2022-10-31T07:30:00+05:30,India
IN,,"Employment Office, Moradabad - UPPCB","28.885279999999998, 78.73879999999998",SO2,caaqm,µg/m³,23.65,2022-10-31T07:30:00+05:30,India
IN,,"Dada Peer, Sasaram - BSPCB","24.952822, 84.00239599999999",PM2.5,caaqm,µg/m³,79.0,2022-10-31T07:15:00+05:30,India
IN,,"Mayaganj, Bhagalpur - BSPCB","25.265194000000005, 87.012947",CO,caaqm,µg/m³,690.0,2022-10-31T07:15:00+05:30,India
IN,,"Darshan Nagar, Chhapra - BSPCB","25.780825700000005, 84.7446768",O3,caaqm,µg/m³,20.6,2022-10-31T07:15:00+05:30,India
IN,,"Dangi Tola, Rajgir - BSPCB","25.032800000000005, 85.41948000000001",SO2,caaqm,µg/m³,6.6,2022-10-16T21:15:00+05:30,India
IN,,"New DM Office, Arrah - BSPCB","25.562609500000004, 84.66326400000001",O3,caaqm,µg/m³,165.7,2022-10-31T07:15:00+05:30,India
IN,,"Jigar Colony, Moradabad - UPPCB","28.856664, 78.77263800000001",PM10,caaqm,µg/m³,87.44,2022-10-31T07:30:00+05:30,India
IN,,"Raikhad, Ahmedabad - IITM","23.020509, 72.57926099999999",NO2,caaqm,µg/m³,0.0,2022-07-07T14:15:00+05:30,India
IN,,"DM Office_Kasipur, Samastipur - BSPCB","25.859655, 85.77944000000001",CO,caaqm,µg/m³,290.0,2022-10-31T07:15:00+05:30,India
IN,,"Vibhab Nagar, Firozabad - UPPCB","27.1594, 78.3953",PM2.5,caaqm,µg/m³,63.28,2022-10-31T07:30:00+05:30,India
IN,,"Ramachandrapuram, Hyderabad - TSPCB","17.528544, 78.286195",CO,caaqm,µg/m³,770.0,2022-10-31T07:30:00+05:30,India
IN,,"Ramachandrapuram, Hyderabad - TSPCB","17.528544, 78.286195",PM2.5,caaqm,µg/m³,47.14,2022-10-31T07:30:00+05:30,India
IN,,"Gulzarpet, Anantapur - APPCB","14.675886, 77.593027",PM2.5,caaqm,µg/m³,86.11,2022-10-31T07:15:00+05:30,India
IN,,"Rajendra Nagar, Bareilly - UPPCB","28.389109359999996, 79.42963708",NO2,caaqm,µg/m³,28.1,2022-10-31T07:30:00+05:30,India
IN,,"Kalindi Kunj, Khurja - UPPCB","28.2348927, 77.86830020000001",CO,caaqm,µg/m³,2510.0,2022-10-31T07:15:00+05:30,India
IN,,"Paryavaran Parisar, Bhopal - MPPCB","23.210494, 77.425409",CO,caaqm,µg/m³,560.0,2022-10-31T07:15:00+05:30,India
IN,,"IITG, Guwahati - PCBA","26.2028636, 91.70046436",NO2,caaqm,µg/m³,1.12,2022-10-16T17:45:00+05:30,India
IN,,"Girls College, Sivasagar - PCBA","26.987634000000003, 94.636574",NO2,caaqm,µg/m³,7.27,2022-10-31T07:30:00+05:30,India
IN,,"BTM Layout, Bengaluru - KSPCB","12.912811110000002, 77.60921944",NO2,CPCB,µg/m³,131.87,2018-02-22T08:30:00+05:30,India
IN,,VK Industrial Area Jaipur - RSPCB,"26.9738778, 75.7738777777777",NO2,CPCB,µg/m³,39.55,2017-06-08T17:45:00+05:30,India
IN,,VK Industrial Area Jaipur - RSPCB,"26.9738778, 75.7738777777777",CO,CPCB,µg/m³,1220.0,2017-06-12T11:00:00+05:30,India
IN,,Ardhali Bazar,"25.35055556, 82.97833333",O3,CPCB,µg/m³,8.23,2018-02-22T08:30:00+05:30,India
IN,,US Diplomatic Post: New Delhi,"28.598096, 77.189066",PM2.5,StateAir_NewDelhi,µg/m³,241.0,2016-11-09T22:00:00+05:30,India
IN,,"Anand Vihar, Delhi - DPCC","28.647622000000002, 77.315809",NO2,caaqm,µg/m³,29.7,2022-10-31T06:00:00+05:30,India
IN,,"Model Town, Patiala - PPCB","30.349388, 76.366642",O3,caaqm,µg/m³,27.5,2022-10-31T07:15:00+05:30,India
IN,,"Alandur Bus Depot, Chennai - CPCB","12.909916100000002, 80.1076538",O3,caaqm,µg/m³,25.82,2022-10-31T07:15:00+05:30,India
IN,,"Collectorate, Gaya - BSPCB","24.7955, 84.9994",CO,caaqm,µg/m³,1370.0,2022-10-31T07:30:00+05:30,India
IN,,"Collectorate, Gaya - BSPCB","24.7955, 84.9994",PM2.5,caaqm,µg/m³,92.0,2022-10-31T07:30:00+05:30,India
IN,,"Moti Doongri, Alwar - RSPCB","27.554793, 76.611536",NO2,caaqm,µg/m³,32.34,2022-10-31T07:30:00+05:30,India
IN,,"Collectorate, Jodhpur - RSPCB","26.268249, 73.0193853",O3,caaqm,µg/m³,9.96,2022-10-31T07:15:00+05:30,India
IN,,"Ardhali Bazar, Varanasi - UPPCB","25.3505986, 82.9083074",SO2,caaqm,µg/m³,35.63,2022-10-31T07:30:00+05:30,India
IN,,"Gangapur Road, Nashik - MPCB","20.0073285, 73.7762427",PM2.5,caaqm,µg/m³,43.43,2022-10-31T07:30:00+05:30,India
IN,,"Gangapur Road, Nashik - MPCB","20.0073285, 73.7762427",O3,caaqm,µg/m³,0.29,2022-10-31T07:30:00+05:30,India
IN,,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","26.1209, 85.3647",CO,caaqm,µg/m³,1100.0,2022-10-16T21:30:00+05:30,India
IN,,"Asansol Court Area, Asansol - WBPCB","23.685297, 86.945968",NO2,caaqm,µg/m³,37.33,2022-10-31T06:15:00+05:30,India
IN,,"Sector-2 Industrial Area, Pithampur - MPPCB","22.624758, 75.675238",PM2.5,caaqm,µg/m³,120.0,2022-10-31T07:30:00+05:30,India
IN,,"Anand Kala Kshetram, Rajamahendravaram - APPCB","16.9872867, 81.7363176",PM10,caaqm,µg/m³,86.0,2022-10-31T07:30:00+05:30,India
IN,,"Chandrapur, Chandrapur - MPCB","19.645324, 77.6345232",NO2,caaqm,µg/m³,32.1,2022-10-31T07:30:00+05:30,India
IN,,"Padmapukur, Howrah - WBPCB","22.5687319, 88.2797276",O3,caaqm,µg/m³,20.55,2022-10-31T07:15:00+05:30,India
IN,,"Central University, Hyderabad - TSPCB","17.460103, 78.334361",PM10,caaqm,µg/m³,152.0,2022-10-31T07:30:00+05:30,India
IN,,"CRRI Mathura Road, Delhi - IMD","28.5512005, 77.2735737",CO,caaqm,µg/m³,960.0,2022-10-31T06:45:00+05:30,India
IN,,"Maninagar, Ahmedabad - GPCB","23.002657, 72.591912",NO2,caaqm,µg/m³,74.29,2022-10-31T07:15:00+05:30,India
IN,,"Police Commissionerate, Jaipur - RSPCB","26.9164092, 75.7994901",CO,caaqm,µg/m³,1370.0,2022-10-31T07:15:00+05:30,India
IN,,"Police Commissionerate, Jaipur - RSPCB","26.9164092, 75.7994901",SO2,caaqm,µg/m³,20.22,2022-10-31T07:15:00+05:30,India
IN,,"Shrinath Puram, Kota - RSPCB","25.14389, 75.821256",PM10,caaqm,µg/m³,158.7,2022-10-31T07:30:00+05:30,India
IN,,"Indira Colony Vistar, Pali - RSPCB","25.771061, 73.34022700000001",CO,caaqm,µg/m³,1130.0,2022-10-31T07:15:00+05:30,India
IN,,"Vasundhara, Ghaziabad - UPPCB","28.6603346, 77.3572563",CO,caaqm,µg/m³,4020.0,2022-10-31T07:30:00+05:30,India
IN,,"Bhopal Chauraha, Dewas - MPPCB","22.9682591, 76.064118",PM10,caaqm,µg/m³,167.0,2022-10-31T07:30:00+05:30,India
IN,,"Jawaharlal Nehru Stadium, Delhi - DPCC","28.5828503, 77.2321778",PM10,caaqm,µg/m³,378.0,2018-05-12T12:00:00+05:30,India
IN,,"Narela, Delhi - DPCC","28.8446874, 77.0332666",PM2.5,caaqm,µg/m³,173.0,2018-05-12T11:30:00+05:30,India
IN,,"Nehru Nagar, Delhi - DPCC","28.5639543, 77.2587868",CO,caaqm,µg/m³,1200.0,2018-05-12T11:30:00+05:30,India
IN,,"Rabindra Bharati University, Kolkata - WBPCB","22.5824635, 88.35724470000001",PM2.5,data.gov.in,µg/m³,112.0,2022-03-25T05:00:00+05:30,India
IN,,"Punjabi Bagh, Delhi - DPCC","28.674045000000003, 77.13102300000001",PM10,caaqm,µg/m³,219.0,2022-10-16T19:45:00+05:30,India
IN,,"Ratanpura, Rupnagar - Ambuja Cements","31.032545399999997, 76.5623046",CO,caaqm,µg/m³,1060.0,2022-10-31T07:15:00+05:30,India
IN,,"Indirapuram, Ghaziabad - UPPCB","28.646233, 77.358075",NO2,caaqm,µg/m³,90.6,2022-10-31T07:30:00+05:30,India
IN,,"Indirapuram, Ghaziabad - UPPCB","28.646233, 77.358075",CO,caaqm,µg/m³,1190.0,2022-10-31T07:30:00+05:30,India
IN,,"Vasai West, Mumbai - MPCB","19.3832, 72.8204",CO,caaqm,µg/m³,720.0,2022-10-31T07:30:00+05:30,India
IN,,"Arya Nagar, Bahadurgarh - HSPCB","28.6701, 76.92539999999998",O3,caaqm,µg/m³,39.26,2022-10-31T07:00:00+05:30,India
IN,,"Railway Colony, Guwahati - APCB","26.144499999999997, 91.7362",PM10,caaqm,µg/m³,0.0,2019-12-24T13:00:00+05:30,India
IN,,"General Hospital, Mandikhera - HSPCB","27.9002, 76.99379999999998",PM10,caaqm,µg/m³,145.7,2022-10-31T07:15:00+05:30,India
IN,,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","19.10078, 72.87462",CO,caaqm,µg/m³,830.0,2022-10-31T07:15:00+05:30,India
IN,,"F-Block, Sirsa - HSPCB","29.536400000000004, 75.0158",O3,caaqm,µg/m³,7.13,2022-10-31T07:30:00+05:30,India
IN,,"Sector-2 IMT, Manesar - HSPCB","28.360699, 76.93609",O3,caaqm,µg/m³,4.52,2022-10-31T07:15:00+05:30,India
IN,,"Sector-2 IMT, Manesar - HSPCB","28.360699, 76.93609",CO,caaqm,µg/m³,1790.0,2022-10-31T07:15:00+05:30,India
IN,,"Shastri Nagar, Narnaul - HSPCB","28.060249, 76.113115",PM10,caaqm,µg/m³,150.4,2022-10-31T07:30:00+05:30,India
IN,,"Shyam Nagar, Palwal - HSPCB","28.1485564, 77.33006669999999",PM10,caaqm,µg/m³,153.4,2020-01-01T14:45:00+05:30,India
IN,,"DRM Office Danapur, Patna - BSPCB","25.586562, 85.043586",CO,caaqm,µg/m³,1500.0,2022-10-16T21:30:00+05:30,India
IN,,"Pallavpuram Phase 2, Meerut - UPPCB","29.063510000000004, 77.709723",CO,caaqm,µg/m³,230.0,2022-10-16T21:30:00+05:30,India
IN,,"Sikulpuikawn, Aizawl - Mizoram PCB","23.717634199999996, 92.7192841",NO2,caaqm,µg/m³,0.06,2022-10-16T21:15:00+05:30,India
IN,,"Corporation Ground, Thrissur - Kerala PCB","10.5324, 76.21590000000002",CO,caaqm,µg/m³,450.0,2022-10-16T21:00:00+05:30,India
IN,,"Ibrahimpur, Vijayapura - KSPCB","16.802639, 75.722694",NO2,caaqm,µg/m³,8.86,2022-10-16T21:30:00+05:30,India
IN,,"East Arjun Nagar, Delhi - CPCB","28.655935, 77.294904",NO2,caaqm,µg/m³,35.02,2022-01-26T12:30:00+05:30,India
IN,,"Ashok Vihar, Delhi - DPCC","28.695381, 77.181665",SO2,caaqm,µg/m³,0.9,2022-10-31T06:15:00+05:30,India
IN,,"Anand Vihar, Delhi - DPCC","28.646835, 77.316032",PM10,caaqm,µg/m³,30.0,2021-09-20T13:15:00+05:30,India
IN,,"ITO, Delhi - CPCB","28.628624, 77.24106",PM10,caaqm,µg/m³,235.0,2022-10-31T07:15:00+05:30,India
IN,,"Civil Lines,  Ajmer - RSPCB","26.470859, 74.646594",CO,caaqm,µg/m³,670.0,2022-10-31T07:15:00+05:30,India
IN,,"Sector-51, Gurugram - HSPCB","28.422699999999995, 77.06669999999998",PM2.5,caaqm,µg/m³,472.46,2022-10-16T21:30:00+05:30,India
IN,,"Palayam, Kozhikode - Kerala PCB","11.249077, 75.78437099999998",CO,caaqm,µg/m³,970.0,2022-10-16T10:15:00+05:30,India
IN,,"Railway Colony, Guwahati - PCBA","26.181741999999996, 91.78062999999999",CO,caaqm,µg/m³,340.0,2022-10-31T07:15:00+05:30,India
IN,,"Railway Colony, Guwahati - PCBA","26.181741999999996, 91.78062999999999",SO2,caaqm,µg/m³,11.32,2022-10-31T07:15:00+05:30,India
IN,,"Murthal, Sonipat - HSPCB","29.027199999999997, 77.0621",CO,caaqm,µg/m³,700.0,2022-10-16T21:30:00+05:30,India
IN,,"Murthal, Sonipat - HSPCB","29.027199999999997, 77.0621",NO2,caaqm,µg/m³,20.1,2022-10-16T21:30:00+05:30,India
IN,,"Meelavittan, Thoothukudi - TNPCB","8.816428, 78.099039",SO2,caaqm,µg/m³,11.8,2022-10-16T21:30:00+05:30,India
IN,,"Bandra Kurla Complex, Mumbai - IITM","19.053536000000005, 72.84643",PM2.5,caaqm,µg/m³,26.81,2022-10-16T21:15:00+05:30,India
IN,,"Borivali East, Mumbai - IITM","19.23241, 72.86895",PM10,caaqm,µg/m³,36.65,2022-07-08T12:45:00+05:30,India
IN,,"Borivali East, Mumbai - IITM","19.23241, 72.86895",CO,caaqm,µg/m³,370.0,2022-07-08T12:45:00+05:30,India
IN,,"Bhosari, Pune - IITM","18.640051, 73.848956",PM10,caaqm,µg/m³,27.93,2022-07-07T10:15:00+05:30,India
IN,,"Malad West, Mumbai - IITM","19.19709, 72.82204",CO,caaqm,µg/m³,3340.0,2022-10-16T21:15:00+05:30,India
IN,,"Pan Bazaar, Guwahati - PCBA","26.1875, 91.744194",CO,caaqm,µg/m³,930.0,2022-10-16T21:30:00+05:30,India
IN,,"Gyaspur, Ahmedabad - IITM","22.977134000000003, 72.553024",NO2,caaqm,µg/m³,-0.02,2022-07-07T14:15:00+05:30,India
IN,,"Chandkheda, Ahmedabad - IITM","23.107969, 72.57464800000001",PM10,caaqm,µg/m³,150.7,2022-10-16T21:15:00+05:30,India
IN,,"SVPI Airport Hansol, Ahmedabad - IITM","23.076793, 72.627874",NO2,caaqm,µg/m³,10.67,2022-07-07T14:45:00+05:30,India
IN,,"GIFT City, Gandhinagar - IITM","23.163798, 72.677768",SO2,caaqm,µg/m³,4.72,2022-07-07T14:30:00+05:30,India
IN,,"Bhelupur, Varanasi - UPPCB","25.301778, 82.99678900000002",NO2,caaqm,µg/m³,56.67,2022-10-16T21:30:00+05:30,India
IN,,"Omex Eternity, Vrindavan - UPPCB","27.571409, 77.655757",CO,caaqm,µg/m³,1940.0,2022-10-31T07:30:00+05:30,India
IN,,"Employment Office, Moradabad - UPPCB","28.885279999999998, 78.73879999999998",O3,caaqm,µg/m³,2.24,2022-10-31T07:30:00+05:30,India
IN,,"Kareemganj, Gaya - BSPCB","24.792403000000004, 84.992416",CO,caaqm,µg/m³,2970.0,2022-10-31T07:15:00+05:30,India
IN,,"Forest Rest House, Manguraha - BSPCB","25.357288, 84.107844",CO,caaqm,µg/m³,920.0,2022-10-16T21:15:00+05:30,India
IN,,"Buddhi Vihar, Moradabad - UPPCB","28.83526, 78.7446",NO2,caaqm,µg/m³,31.05,2022-10-16T21:30:00+05:30,India
IN,,"New DM Office, Arrah - BSPCB","25.562609500000004, 84.66326400000001",SO2,caaqm,µg/m³,2.4,2022-10-31T07:15:00+05:30,India
IN,,"Kharahiya Basti, Araria - BSPCB","26.146528999999997, 87.454184",PM2.5,caaqm,µg/m³,156.0,2022-10-31T04:45:00+05:30,India
IN,,"Kharahiya Basti, Araria - BSPCB","26.146528999999997, 87.454184",SO2,caaqm,µg/m³,5.0,2022-10-31T07:15:00+05:30,India
IN,,"Sector-53, Chandigarh - CPCC","30.719858999999996, 76.738637",O3,caaqm,µg/m³,5.2,2022-10-31T07:15:00+05:30,India
IN,,"Sardar Patel Inter College, Baghpat - UPPCB","28.964949, 77.27876100000002",PM2.5,caaqm,µg/m³,129.0,2022-10-31T07:30:00+05:30,India
IN,,"Zero Point GICI, Gangtok - SSPCB","27.338529999999995, 88.614099",SO2,caaqm,µg/m³,12.2,2022-10-31T07:15:00+05:30,India
IN,,"Ashwini Nagar, Haveri - KSPCB","14.7918, 75.38959999999999",NO2,caaqm,µg/m³,7.33,2022-10-16T21:30:00+05:30,India
IN,,"Doon University, Dehradun - UKPCB","30.269443999999996, 78.044167",CO,caaqm,µg/m³,0.0,2022-10-16T21:15:00+05:30,India
IN,,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","17.429397999999996, 78.56935399999999",CO,caaqm,µg/m³,990.0,2022-10-31T07:30:00+05:30,India
IN,,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","17.429397999999996, 78.56935399999999",O3,caaqm,µg/m³,9.01,2022-10-31T07:30:00+05:30,India
IN,,"Ramachandrapuram, Hyderabad - TSPCB","17.528544, 78.286195",SO2,caaqm,µg/m³,6.37,2022-10-31T07:30:00+05:30,India
IN,,"New Malakpet, Hyderabad - TSPCB","17.37206, 78.50864",CO,caaqm,µg/m³,580.0,2022-10-31T07:30:00+05:30,India
IN,,"Civil Lines, Bareilly - UPPCB","28.359580999999995, 79.41445499999999",O3,caaqm,µg/m³,12.55,2022-10-31T07:30:00+05:30,India
IN,,"Ramteerth Nagar, Belgaum - KSPCB","15.888653, 74.541751",PM2.5,caaqm,µg/m³,39.0,2022-10-31T07:15:00+05:30,India
IN,,"R K Puram, Delhi - DPCC","28.5648, 77.1744",O3,CPCB,µg/m³,95.33,2018-01-24T15:00:00+05:30,India
IN,,"Vikas Sadan, Gurugram - HSPCB","28.4501238, 77.0263051",O3,caaqm,µg/m³,3.74,2022-10-31T07:30:00+05:30,India
IN,,Victoria Memorial - WBSPCB,"22.572646, 88.36389499999996",NO2,CPCB,µg/m³,14.61,2017-10-18T08:45:00+05:30,India
IN,,AAQMS Karve Road Pune,"18.497484, 73.81349",SO2,CPCB,µg/m³,22.85,2018-02-22T08:30:00+05:30,India
IN,,"Manali, Chennai - CPCB","13.164544000000001, 80.26285",NO2,caaqm,µg/m³,16.86,2022-10-16T20:30:00+05:30,India
IN,,Ardhali Bazar,"25.35055556, 82.97833333",PM2.5,CPCB,µg/m³,288.0,2018-02-22T08:30:00+05:30,India
IN,,"BWSSB Kadabesanahalli, Bengaluru - KSPCB","12.93890556, 77.69727222",SO2,CPCB,µg/m³,6.63,2018-02-22T08:30:00+05:30,India
IN,,IGSC Planetarium Complex - Patna - BSPCB,"25.3636, 85.0755",PM2.5,CPCB,µg/m³,203.0,2018-02-22T09:15:00+05:30,India
IN,,"Sanathnagar, Hyderabad - TSPCB","17.42329722, 78.47469722",O3,CPCB,µg/m³,30.0,2018-02-22T08:30:00+05:30,India
IN,,"Solapur, Solapur - MPCB","17.6599188, 75.9063906",NO2,caaqm,µg/m³,56.63,2022-10-31T07:30:00+05:30,India
IN,,"Model Town, Patiala - PPCB","30.349388, 76.366642",NO2,caaqm,µg/m³,21.12,2022-10-31T07:15:00+05:30,India
IN,,"Talcher Coalfields,Talcher - OSPCB","20.936071099999996, 85.17070209999999",CO,caaqm,µg/m³,1600.0,2022-10-31T06:30:00+05:30,India
IN,,"Pusa, New Delhi - IMD","28.610304, 77.0996943",NO2,caaqm,µg/m³,29.87,2018-05-14T07:30:00+05:30,India
IN,,"Ashok Nagar, Udaipur - RSPCB","24.588616599999998, 73.6321397",PM2.5,caaqm,µg/m³,25.91,2022-10-31T07:15:00+05:30,India
IN,,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","26.1209, 85.3647",NO2,caaqm,µg/m³,7.0,2022-10-16T21:30:00+05:30,India
IN,,"Bollaram Industrial Area, Hyderabad - TSPCB","17.540891, 78.35852799999999",PM10,caaqm,µg/m³,135.0,2022-10-31T07:30:00+05:30,India
IN,,"Lajpat Nagar, Moradabad - UPPCB","28.825341, 78.7213009",NO2,caaqm,µg/m³,9.4,2022-01-13T11:15:00+05:30,India
IN,,"Asansol Court Area, Asansol - WBPCB","23.685297, 86.945968",SO2,caaqm,µg/m³,9.26,2022-10-31T07:15:00+05:30,India
