country_code,location,pollutant,source_name,unit,value,last_updated,country_label,latitude,longitude
IN,"moti doongri, alwar - rspcb",no2,caaqm,µg/m³,32.34,2022-10-31 07:30:00+05:30,india,27.554793,76.611536
IN,"collectorate, jodhpur - rspcb",o3,caaqm,µg/m³,9.96,2022-10-31 07:15:00+05:30,india,26.268249,73.0193853
IN,"ardhali bazar, varanasi - uppcb",so2,caaqm,µg/m³,35.63,2022-10-31 07:30:00+05:30,india,25.3505986,82.9083074
IN,"gangapur road, nashik - mpcb",pm2.5,caaqm,µg/m³,43.43,2022-10-31 07:30:00+05:30,india,20.0073285,73.7762427
IN,"gangapur road, nashik - mpcb",o3,caaqm,µg/m³,0.29,2022-10-31 07:30:00+05:30,india,20.0073285,73.7762427
IN,"muzaffarpur collectorate, muzaffarpur - bspcb",co,caaqm,µg/m³,1100.0,2022-10-16 21:30:00+05:30,india,26.1209,85.3647
IN,"asansol court area, asansol - wbpcb",no2,caaqm,µg/m³,37.33,2022-10-31 06:15:00+05:30,india,23.685297,86.945968
IN,"sector-2 industrial area, pithampur - mppcb",pm2.5,caaqm,µg/m³,120.0,2022-10-31 07:30:00+05:30,india,22.624758,75.675238
IN,"anand kala kshetram, rajamahendravaram - appcb",pm10,caaqm,µg/m³,86.0,2022-10-31 07:30:00+05:30,india,16.9872867,81.7363176
IN,"chandrapur, chandrapur - mpcb",no2,caaqm,µg/m³,32.1,2022-10-31 07:30:00+05:30,india,19.645324,77.6345232
IN,"padmapukur, howrah - wbpcb",o3,caaqm,µg/m³,20.55,2022-10-31 07:15:00+05:30,india,22.5687319,88.2797276
IN,"central university, hyderabad - tspcb",pm10,caaqm,µg/m³,152.0,2022-10-31 07:30:00+05:30,india,17.460103,78.334361
IN,"crri mathura road, delhi - imd",co,caaqm,µg/m³,960.0,2022-10-31 06:45:00+05:30,india,28.5512005,77.2735737
IN,"maninagar, ahmedabad - gpcb",no2,caaqm,µg/m³,74.29,2022-10-31 07:15:00+05:30,india,23.002657,72.591912
IN,"police commissionerate, jaipur - rspcb",co,caaqm,µg/m³,1370.0,2022-10-31 07:15:00+05:30,india,26.9164092,75.7994901
IN,"police commissionerate, jaipur - rspcb",so2,caaqm,µg/m³,20.22,2022-10-31 07:15:00+05:30,india,26.9164092,75.7994901
IN,"shrinath puram, kota - rspcb",pm10,caaqm,µg/m³,158.7,2022-10-31 07:30:00+05:30,india,25.14389,75.821256
IN,"indira colony vistar, pali - rspcb",co,caaqm,µg/m³,1130.0,2022-10-31 07:15:00+05:30,india,25.771061,73.34022700000001
IN,"vasundhara, ghaziabad - uppcb",co,caaqm,µg/m³,4020.0,2022-10-31 07:30:00+05:30,india,28.6603346,77.3572563
IN,"bhopal chauraha, dewas - mppcb",pm10,caaqm,µg/m³,167.0,2022-10-31 07:30:00+05:30,india,22.9682591,76.064118
IN,"jawaharlal nehru stadium, delhi - dpcc",pm10,caaqm,µg/m³,378.0,2018-05-12 12:00:00+05:30,india,28.5828503,77.2321778
IN,"narela, delhi - dpcc",pm2.5,caaqm,µg/m³,173.0,2018-05-12 11:30:00+05:30,india,28.8446874,77.0332666
IN,"nehru nagar, delhi - dpcc",co,caaqm,µg/m³,1200.0,2018-05-12 11:30:00+05:30,india,28.5639543,77.2587868
IN,"rabindra bharati university, kolkata - wbpcb",pm2.5,data.gov.in,µg/m³,112.0,2022-03-25 05:00:00+05:30,india,22.5824635,88.35724470000001
IN,"punjabi bagh, delhi - dpcc",pm10,caaqm,µg/m³,219.0,2022-10-16 19:45:00+05:30,india,28.674045000000003,77.13102300000001
IN,"ratanpura, rupnagar - ambuja cements",co,caaqm,µg/m³,1060.0,2022-10-31 07:15:00+05:30,india,31.032545399999997,76.5623046
IN,"indirapuram, ghaziabad - uppcb",no2,caaqm,µg/m³,90.6,2022-10-31 07:30:00+05:30,india,28.646233,77.358075
IN,"indirapuram, ghaziabad - uppcb",co,caaqm,µg/m³,1190.0,2022-10-31 07:30:00+05:30,india,28.646233,77.358075
IN,"vasai west, mumbai - mpcb",co,caaqm,µg/m³,720.0,2022-10-31 07:30:00+05:30,india,19.3832,72.8204
IN,"arya nagar, bahadurgarh - hspcb",o3,caaqm,µg/m³,39.26,2022-10-31 07:00:00+05:30,india,28.6701,76.92539999999998
IN,"general hospital, mandikhera - hspcb",pm10,caaqm,µg/m³,145.7,2022-10-31 07:15:00+05:30,india,27.9002,76.99379999999998
IN,"chhatrapati shivaji intl. airport (t2), mumbai - mpcb",co,caaqm,µg/m³,830.0,2022-10-31 07:15:00+05:30,india,19.10078,72.87462
IN,"f-block, sirsa - hspcb",o3,caaqm,µg/m³,7.13,2022-10-31 07:30:00+05:30,india,29.536400000000004,75.0158
IN,"sector-2 imt, manesar - hspcb",o3,caaqm,µg/m³,4.52,2022-10-31 07:15:00+05:30,india,28.360699,76.93609
IN,"sector-2 imt, manesar - hspcb",co,caaqm,µg/m³,1790.0,2022-10-31 07:15:00+05:30,india,28.360699,76.93609
IN,"shastri nagar, narnaul - hspcb",pm10,caaqm,µg/m³,150.4,2022-10-31 07:30:00+05:30,india,28.060249,76.113115
IN,"shyam nagar, palwal - hspcb",pm10,caaqm,µg/m³,153.4,2020-01-01 14:45:00+05:30,india,28.1485564,77.33006669999999
IN,"drm office danapur, patna - bspcb",co,caaqm,µg/m³,1500.0,2022-10-16 21:30:00+05:30,india,25.586562,85.043586
IN,"pallavpuram phase 2, meerut - uppcb",co,caaqm,µg/m³,230.0,2022-10-16 21:30:00+05:30,india,29.063510000000004,77.709723
IN,"sikulpuikawn, aizawl - mizoram pcb",no2,caaqm,µg/m³,0.06,2022-10-16 21:15:00+05:30,india,23.717634199999996,92.7192841
IN,"corporation ground, thrissur - kerala pcb",co,caaqm,µg/m³,450.0,2022-10-16 21:00:00+05:30,india,10.5324,76.21590000000002
IN,"ibrahimpur, vijayapura - kspcb",no2,caaqm,µg/m³,8.86,2022-10-16 21:30:00+05:30,india,16.802639,75.722694
IN,"east arjun nagar, delhi - cpcb",no2,caaqm,µg/m³,35.02,2022-01-26 12:30:00+05:30,india,28.655935,77.294904
IN,"ashok vihar, delhi - dpcc",so2,caaqm,µg/m³,0.9,2022-10-31 06:15:00+05:30,india,28.695381,77.181665
IN,"anand vihar, delhi - dpcc",pm10,caaqm,µg/m³,30.0,2021-09-20 13:15:00+05:30,india,28.646835,77.316032
IN,"ito, delhi - cpcb",pm10,caaqm,µg/m³,235.0,2022-10-31 07:15:00+05:30,india,28.628624,77.24106
IN,"civil lines,  ajmer - rspcb",co,caaqm,µg/m³,670.0,2022-10-31 07:15:00+05:30,india,26.470859,74.646594
IN,"sector-51, gurugram - hspcb",pm2.5,caaqm,µg/m³,472.46,2022-10-16 21:30:00+05:30,india,28.422699999999995,77.06669999999998
IN,"palayam, kozhikode - kerala pcb",co,caaqm,µg/m³,970.0,2022-10-16 10:15:00+05:30,india,11.249077,75.78437099999998
IN,"railway colony, guwahati - pcba",co,caaqm,µg/m³,340.0,2022-10-31 07:15:00+05:30,india,26.181741999999996,91.78062999999999
IN,"railway colony, guwahati - pcba",so2,caaqm,µg/m³,11.32,2022-10-31 07:15:00+05:30,india,26.181741999999996,91.78062999999999
IN,"murthal, sonipat - hspcb",co,caaqm,µg/m³,700.0,2022-10-16 21:30:00+05:30,india,29.027199999999997,77.0621
IN,"murthal, sonipat - hspcb",no2,caaqm,µg/m³,20.1,2022-10-16 21:30:00+05:30,india,29.027199999999997,77.0621
IN,"meelavittan, thoothukudi - tnpcb",so2,caaqm,µg/m³,11.8,2022-10-16 21:30:00+05:30,india,8.816428,78.099039
IN,"bandra kurla complex, mumbai - iitm",pm2.5,caaqm,µg/m³,26.81,2022-10-16 21:15:00+05:30,india,19.053536000000005,72.84643
IN,"borivali east, mumbai - iitm",pm10,caaqm,µg/m³,36.65,2022-07-08 12:45:00+05:30,india,19.23241,72.86895
IN,"borivali east, mumbai - iitm",co,caaqm,µg/m³,370.0,2022-07-08 12:45:00+05:30,india,19.23241,72.86895
IN,"bhosari, pune - iitm",pm10,caaqm,µg/m³,27.93,2022-07-07 10:15:00+05:30,india,18.640051,73.848956
IN,"malad west, mumbai - iitm",co,caaqm,µg/m³,3340.0,2022-10-16 21:15:00+05:30,india,19.19709,72.82204
IN,"pan bazaar, guwahati - pcba",co,caaqm,µg/m³,930.0,2022-10-16 21:30:00+05:30,india,26.1875,91.744194
IN,"chandkheda, ahmedabad - iitm",pm10,caaqm,µg/m³,150.7,2022-10-16 21:15:00+05:30,india,23.107969,72.57464800000001
IN,"svpi airport hansol, ahmedabad - iitm",no2,caaqm,µg/m³,10.67,2022-07-07 14:45:00+05:30,india,23.076793,72.627874
IN,"gift city, gandhinagar - iitm",so2,caaqm,µg/m³,4.72,2022-07-07 14:30:00+05:30,india,23.163798,72.677768
IN,"bhelupur, varanasi - uppcb",no2,caaqm,µg/m³,56.67,2022-10-16 21:30:00+05:30,india,25.301778,82.99678900000002
IN,"omex eternity, vrindavan - uppcb",co,caaqm,µg/m³,1940.0,2022-10-31 07:30:00+05:30,india,27.571409,77.655757
IN,"employment office, moradabad - uppcb",o3,caaqm,µg/m³,2.24,2022-10-31 07:30:00+05:30,india,28.885279999999998,78.73879999999998
IN,"kareemganj, gaya - bspcb",co,caaqm,µg/m³,2970.0,2022-10-31 07:15:00+05:30,india,24.792403000000004,84.992416
IN,"forest rest house, manguraha - bspcb",co,caaqm,µg/m³,920.0,2022-10-16 21:15:00+05:30,india,25.357288,84.107844
IN,"buddhi vihar, moradabad - uppcb",no2,caaqm,µg/m³,31.05,2022-10-16 21:30:00+05:30,india,28.83526,78.7446
IN,"new dm office, arrah - bspcb",so2,caaqm,µg/m³,2.4,2022-10-31 07:15:00+05:30,india,25.562609500000004,84.66326400000001
IN,"kharahiya basti, araria - bspcb",pm2.5,caaqm,µg/m³,156.0,2022-10-31 04:45:00+05:30,india,26.146528999999997,87.454184
IN,"kharahiya basti, araria - bspcb",so2,caaqm,µg/m³,5.0,2022-10-31 07:15:00+05:30,india,26.146528999999997,87.454184
IN,"sector-53, chandigarh - cpcc",o3,caaqm,µg/m³,5.2,2022-10-31 07:15:00+05:30,india,30.719858999999996,76.738637
IN,"sardar patel inter college, baghpat - uppcb",pm2.5,caaqm,µg/m³,129.0,2022-10-31 07:30:00+05:30,india,28.964949,77.27876100000002
IN,"zero point gici, gangtok - sspcb",so2,caaqm,µg/m³,12.2,2022-10-31 07:15:00+05:30,india,27.338529999999995,88.614099
IN,"ashwini nagar, haveri - kspcb",no2,caaqm,µg/m³,7.33,2022-10-16 21:30:00+05:30,india,14.7918,75.38959999999999
IN,"nacharam_tsiic iala, hyderabad - tspcb",co,caaqm,µg/m³,990.0,2022-10-31 07:30:00+05:30,india,17.429397999999996,78.56935399999999
IN,"nacharam_tsiic iala, hyderabad - tspcb",o3,caaqm,µg/m³,9.01,2022-10-31 07:30:00+05:30,india,17.429397999999996,78.56935399999999
IN,"ramachandrapuram, hyderabad - tspcb",so2,caaqm,µg/m³,6.37,2022-10-31 07:30:00+05:30,india,17.528544,78.286195
IN,"new malakpet, hyderabad - tspcb",co,caaqm,µg/m³,580.0,2022-10-31 07:30:00+05:30,india,17.37206,78.50864
IN,"civil lines, bareilly - uppcb",o3,caaqm,µg/m³,12.55,2022-10-31 07:30:00+05:30,india,28.359580999999995,79.41445499999999
IN,"ramteerth nagar, belgaum - kspcb",pm2.5,caaqm,µg/m³,39.0,2022-10-31 07:15:00+05:30,india,15.888653,74.541751
IN,"r k puram, delhi - dpcc",o3,cpcb,µg/m³,95.33,2018-01-24 15:00:00+05:30,india,28.5648,77.1744
IN,"vikas sadan, gurugram - hspcb",o3,caaqm,µg/m³,3.74,2022-10-31 07:30:00+05:30,india,28.4501238,77.0263051
IN,victoria memorial - wbspcb,no2,cpcb,µg/m³,14.61,2017-10-18 08:45:00+05:30,india,22.572646,88.36389499999996
IN,aaqms karve road pune,so2,cpcb,µg/m³,22.85,2018-02-22 08:30:00+05:30,india,18.497484,73.81349
IN,"manali, chennai - cpcb",no2,caaqm,µg/m³,16.86,2022-10-16 20:30:00+05:30,india,13.164544000000001,80.26285
IN,ardhali bazar,pm2.5,cpcb,µg/m³,288.0,2018-02-22 08:30:00+05:30,india,25.35055556,82.97833333
IN,"bwssb kadabesanahalli, bengaluru - kspcb",so2,cpcb,µg/m³,6.63,2018-02-22 08:30:00+05:30,india,12.93890556,77.69727222
IN,igsc planetarium complex - patna - bspcb,pm2.5,cpcb,µg/m³,203.0,2018-02-22 09:15:00+05:30,india,25.3636,85.0755
IN,"sanathnagar, hyderabad - tspcb",o3,cpcb,µg/m³,30.0,2018-02-22 08:30:00+05:30,india,17.42329722,78.47469722
IN,"solapur, solapur - mpcb",no2,caaqm,µg/m³,56.63,2022-10-31 07:30:00+05:30,india,17.6599188,75.9063906
IN,"model town, patiala - ppcb",no2,caaqm,µg/m³,21.12,2022-10-31 07:15:00+05:30,india,30.349388,76.366642
IN,"talcher coalfields,talcher - ospcb",co,caaqm,µg/m³,1600.0,2022-10-31 06:30:00+05:30,india,20.936071099999996,85.17070209999999
IN,"pusa, new delhi - imd",no2,caaqm,µg/m³,29.87,2018-05-14 07:30:00+05:30,india,28.610304,77.0996943
IN,"ashok nagar, udaipur - rspcb",pm2.5,caaqm,µg/m³,25.91,2022-10-31 07:15:00+05:30,india,24.588616599999998,73.6321397
IN,"muzaffarpur collectorate, muzaffarpur - bspcb",no2,caaqm,µg/m³,7.0,2022-10-16 21:30:00+05:30,india,26.1209,85.3647
IN,"bollaram industrial area, hyderabad - tspcb",pm10,caaqm,µg/m³,135.0,2022-10-31 07:30:00+05:30,india,17.540891,78.35852799999999
IN,"lajpat nagar, moradabad - uppcb",no2,caaqm,µg/m³,9.4,2022-01-13 11:15:00+05:30,india,28.825341,78.7213009
IN,"asansol court area, asansol - wbpcb",so2,caaqm,µg/m³,9.26,2022-10-31 07:15:00+05:30,india,23.685297,86.945968
IN,"sector-2 industrial area, pithampur - mppcb",pm10,caaqm,µg/m³,289.0,2022-10-31 07:30:00+05:30,india,22.624758,75.675238
IN,"ito, delhi - cpcb",so2,caaqm,µg/m³,11.16,2020-01-20 12:45:00+05:30,india,28.6316945,77.2494387
IN,"gvm corporation, visakhapatnam - appcb",no2,caaqm,µg/m³,36.7,2022-10-31 07:30:00+05:30,india,17.72,83.3
IN,"gvm corporation, visakhapatnam - appcb",co,caaqm,µg/m³,460.0,2022-10-31 07:30:00+05:30,india,17.72,83.3
IN,"gvm corporation, visakhapatnam - appcb",pm2.5,caaqm,µg/m³,66.0,2022-10-31 07:30:00+05:30,india,17.72,83.3
IN,"shadipur, delhi - cpcb",pm2.5,caaqm,µg/m³,139.2,2022-10-31 07:30:00+05:30,india,28.651478099999995,77.1473105
IN,"adarsh nagar, jaipur - rspcb",co,caaqm,µg/m³,1960.0,2022-10-31 07:30:00+05:30,india,26.902908999999998,75.836858
IN,"more chowk waluj, aurangabad - mpcb",pm2.5,caaqm,µg/m³,63.02,2022-10-31 07:15:00+05:30,india,19.8389439,75.24444800000002
IN,"sanegurava halli, bengaluru - kspcb",pm10,caaqm,µg/m³,44.07,2022-10-31 07:30:00+05:30,india,12.990328,77.5431385
IN,"plammoodu, thiruvananthapuram - kerala pcb",pm10,caaqm,µg/m³,56.0,2022-10-31 07:30:00+05:30,india,8.5149093,76.9435879
IN,"ward-32 bapupara, siliguri - wbpcb",no2,caaqm,µg/m³,23.91,2022-10-31 07:15:00+05:30,india,26.6883049,88.412668
IN,"patparganj, delhi - dpcc",o3,caaqm,µg/m³,139.3,2018-05-08 12:00:00+05:30,india,28.6310495,77.2846218
IN,"dr. karni singh shooting range, delhi - dpcc",o3,caaqm,µg/m³,3.0,2018-05-09 16:30:00+05:30,india,28.4997315,77.2649067
IN,"sonia vihar, delhi - dpcc",pm2.5,caaqm,µg/m³,151.0,2018-05-12 10:30:00+05:30,india,28.67795,77.29868
IN,"okhla phase-2, delhi - dpcc",o3,caaqm,µg/m³,62.2,2018-05-12 11:00:00+05:30,india,28.5366411,77.2664587
IN,"nehru nagar, delhi - dpcc",no2,caaqm,µg/m³,19.1,2018-05-12 11:30:00+05:30,india,28.5639543,77.2587868
IN,"hardev nagar, bathinda - ppcb",pm2.5,caaqm,µg/m³,47.82,2022-10-31 07:15:00+05:30,india,30.233010999999998,74.907758
IN,"general hospital, mandikhera - hspcb",co,caaqm,µg/m³,840.0,2022-10-31 07:15:00+05:30,india,27.9002,76.99379999999998
IN,"municipal corporation office, dharuhera -  hspcb",no2,caaqm,µg/m³,20.62,2022-10-31 07:15:00+05:30,india,28.206799999999998,76.79970000000002
IN,"jadavpur, kolkata - wbpcb",so2,caaqm,µg/m³,5.6,2022-10-31 07:30:00+05:30,india,22.49929,88.36917
IN,"murthal, sonipat - hspcb",pm2.5,caaqm,µg/m³,77.68,2020-01-02 12:15:00+05:30,india,29.027199999999997,77.0669191
IN,"chikkaballapur rural, chikkaballapur - kspcb",so2,caaqm,µg/m³,7.9,2022-10-31 07:30:00+05:30,india,13.428827999999998,77.731418
IN,"lal bahadur shastri nagar, kalaburagi - kspcb",co,caaqm,µg/m³,420.0,2020-01-03 05:00:00+05:30,india,17.320056999999995,76.82088899999998
IN,"worli, mumbai - mpcb",co,caaqm,µg/m³,1400.0,2022-10-31 07:30:00+05:30,india,18.9936162,72.8128113
IN,"patparganj, delhi - dpcc",o3,caaqm,µg/m³,1.4,2022-10-31 06:15:00+05:30,india,28.623763000000004,77.287209
IN,"shrivastav colony, damoh - mppcb",pm10,caaqm,µg/m³,93.0,2022-10-31 07:30:00+05:30,india,23.81748678,79.446246
IN,"borivali east, mumbai - mpcb",so2,caaqm,µg/m³,9.58,2022-10-31 07:30:00+05:30,india,19.2243333,72.8658113
IN,"phase-1 gidc, vapi - gpcb",pm10,caaqm,µg/m³,53.9,2022-10-12 10:15:00+05:30,india,20.362421,72.91801299999999
IN,"phase-1 gidc, vapi - gpcb",so2,caaqm,µg/m³,29.3,2022-10-12 10:15:00+05:30,india,20.362421,72.91801299999999
IN,"nathu colony, ballabgarh - hspcb",no2,caaqm,µg/m³,4.81,2022-10-31 07:15:00+05:30,india,28.341924800000005,77.319699
IN,"jai bhim nagar, meerut - uppcb",pm10,caaqm,µg/m³,236.0,2022-10-31 07:30:00+05:30,india,28.953588200000002,77.7622941
IN,"knowledge park - v, greater noida - uppcb",so2,caaqm,µg/m³,6.6,2022-10-31 07:30:00+05:30,india,28.557053999999997,77.453663
IN,"drm office danapur, patna - bspcb",so2,caaqm,µg/m³,5.17,2022-10-16 21:30:00+05:30,india,25.586562,85.043586
IN,"icrisat patancheru, hyderabad - tspcb",pm10,caaqm,µg/m³,62.0,2020-04-28 15:15:00+05:30,india,17.305178,78.162863
IN,"ganga nagar, meerut - uppcb",so2,caaqm,µg/m³,9.0,2022-10-16 21:30:00+05:30,india,28.999264,77.7590354
IN,"bandra, mumbai - mpcb",co,caaqm,µg/m³,250.0,2021-11-19 16:30:00+05:30,india,19.0627,72.84614
IN,"corporation ground, thrissur - kerala pcb",pm10,caaqm,µg/m³,58.01,2022-10-16 21:00:00+05:30,india,10.5324,76.21590000000002
IN,"corporation ground, thrissur - kerala pcb",no2,caaqm,µg/m³,19.84,2022-10-16 21:00:00+05:30,india,10.5324,76.21590000000002
IN,"deen dayal nagar, sagar - mppcb",pm10,caaqm,µg/m³,77.24,2022-09-28 14:30:00+05:30,india,23.8640158,78.80289321
IN,"east arjun nagar, delhi - cpcb",so2,caaqm,µg/m³,11.29,2022-01-26 12:30:00+05:30,india,28.655935,77.294904
IN,new delhi,pm2.5,airnow,µg/m³,146.0,2025-01-31 14:00:00+05:30,india,28.63576,77.22445
IN,"kariavattom, thiruvananthapuram - kerala pcb",no2,caaqm,µg/m³,22.45,2022-10-16 21:15:00+05:30,india,8.563699999999999,76.8865
IN,"gole bazar, katni - mppcb",co,caaqm,µg/m³,700.0,2022-10-16 21:30:00+05:30,india,23.500159999999997,80.23284
IN,"gole bazar, katni - mppcb",so2,caaqm,µg/m³,5.7,2022-10-16 21:30:00+05:30,india,23.500159999999997,80.23284
IN,"nehru nagar, delhi - dpcc",pm10,caaqm,µg/m³,349.0,2022-10-31 06:15:00+05:30,india,28.567890000000002,77.250515
IN,"bawana, delhi - dpcc",co,caaqm,µg/m³,1300.0,2022-10-31 06:15:00+05:30,india,28.7762,77.051074
IN,"sri aurobindo marg, delhi - dpcc",pm10,caaqm,µg/m³,309.0,2022-10-31 06:15:00+05:30,india,28.531345999999996,77.190156
IN,"vidayagiri, bagalkot - kspcb",so2,caaqm,µg/m³,2.52,2022-10-16 21:15:00+05:30,india,16.172806000000005,75.659694
IN,"civil lines,  ajmer - rspcb",so2,caaqm,µg/m³,9.62,2022-10-31 07:15:00+05:30,india,26.470859,74.646594
IN,"govt. high school shikarpur, patna - bspcb",pm10,caaqm,µg/m³,140.0,2022-10-16 21:15:00+05:30,india,25.592539,85.22715800000002
IN,"industrial area, hajipur - bspcb",o3,caaqm,µg/m³,8.67,2022-10-16 21:30:00+05:30,india,25.697189000000005,85.2459
IN,"muradpur, patna - bspcb",pm2.5,caaqm,µg/m³,25.2,2022-10-16 21:15:00+05:30,india,25.619651,85.147382
IN,"mini secretariat, charkhi dadri - hspcb",pm10,caaqm,µg/m³,187.1,2022-10-16 21:30:00+05:30,india,28.593883,76.270653
IN,"kalyana nagara, chikkamagaluru - kspcb",co,caaqm,µg/m³,280.0,2022-10-16 21:30:00+05:30,india,13.328028000000002,75.797056
IN,"rabindra sarobar, kolkata - wbpcb",pm2.5,caaqm,µg/m³,46.5,2022-10-31 07:15:00+05:30,india,22.51106,88.35142
IN,"sector-12, karnal - hspcb",o3,caaqm,µg/m³,4.73,2022-10-31 07:00:00+05:30,india,29.6953,77.0027
IN,"phool bagh, gwalior - mondelez ind. food",so2,caaqm,µg/m³,23.82,2022-09-15 03:30:00+05:30,india,26.210536,78.171
IN,"sanjay nagar, ghaziabad - uppcb",co,caaqm,µg/m³,2640.0,2022-10-31 07:30:00+05:30,india,28.685382,77.453839
IN,"nise gwal pahari, gurugram - imd",no2,caaqm,µg/m³,28.72,2022-10-14 21:45:00+05:30,india,28.422681,77.148944
IN,"vinoba nagara, shivamogga - kspcb",pm2.5,caaqm,µg/m³,25.67,2022-10-16 21:30:00+05:30,india,13.94,75.55591700000001
IN,"kunjaban, agartala - tripura spcb",co,caaqm,µg/m³,1040.0,2022-10-16 21:30:00+05:30,india,23.8628276,91.2887362
IN,"kunjaban, agartala - tripura spcb",o3,caaqm,µg/m³,0.57,2022-10-16 21:30:00+05:30,india,23.8628276,91.2887362
IN,"bhosari, pune - iitm",no2,caaqm,µg/m³,23.11,2022-07-07 10:15:00+05:30,india,18.640051,73.848956
IN,"revenue colony-shivajinagar, pune - iitm",pm10,caaqm,µg/m³,43.71,2022-07-07 12:45:00+05:30,india,18.530085,73.849598
IN,"khindipada-bhandup west, mumbai - iitm",so2,caaqm,µg/m³,0.62,2022-09-22 11:00:00+05:30,india,19.1653323,72.922099
IN,"diwator nagar, koppal - kspcb",pm10,caaqm,µg/m³,122.94,2022-10-16 20:15:00+05:30,india,15.34763,76.181767
IN,"kandivali east, mumbai - mpcb",co,caaqm,µg/m³,270.0,2022-10-16 21:15:00+05:30,india,19.2058,72.8682
IN,"pan bazaar, guwahati - pcba",so2,caaqm,µg/m³,26.36,2022-10-16 21:30:00+05:30,india,26.1875,91.744194
IN,"naubad, bidar - kspcb",pm10,caaqm,µg/m³,5.0,2022-10-13 09:45:00+05:30,india,17.930306,77.482194
IN,"jawahar nagar, puducherry - ppcc",pm10,caaqm,µg/m³,15.0,2022-10-16 21:30:00+05:30,india,11.9309,79.8027
IN,"brahmagiri, udupi - kspcb",pm10,caaqm,µg/m³,24.0,2022-10-16 06:30:00+05:30,india,13.34194444,74.74694444
IN,"naharlagun, naharlagun - apspcb",co,caaqm,µg/m³,220.0,2022-10-15 08:15:00+05:30,india,27.103358000000004,93.679645
IN,"sector-3b avas vikas colony, agra - uppcb",so2,caaqm,µg/m³,18.18,2022-10-16 21:30:00+05:30,india,27.19412,77.96237
IN,"sardar vallabhbhai patel stadium, ahmedabad - iitm",no2,caaqm,µg/m³,71.33,2022-07-08 12:30:00+05:30,india,23.04307,72.562968
IN,"mit-daudpur kothi, muzaffarpur - bspcb",pm2.5,caaqm,µg/m³,113.0,2022-10-16 21:15:00+05:30,india,26.140334499999998,85.3650192
IN,"mit-daudpur kothi, muzaffarpur - bspcb",co,caaqm,µg/m³,370.0,2022-10-16 21:15:00+05:30,india,26.140334499999998,85.3650192
IN,"sector 22, chandigarh - cpcc",o3,caaqm,µg/m³,14.4,2022-10-31 07:15:00+05:30,india,30.735567,76.775714
IN,"mayaganj, bhagalpur - bspcb",no2,caaqm,µg/m³,92.7,2022-10-31 07:15:00+05:30,india,25.265194000000005,87.012947
IN,"chitragupta nagar, siwan - bspcb",so2,caaqm,µg/m³,13.9,2022-10-31 07:15:00+05:30,india,26.2271665,84.35704269999998
IN,"kharahiya basti, araria - bspcb",o3,caaqm,µg/m³,3.7,2022-10-31 07:15:00+05:30,india,26.146528999999997,87.454184
IN,"eco herbal park, moradabad - uppcb",so2,caaqm,µg/m³,14.8,2022-10-31 07:30:00+05:30,india,28.840738999999996,78.69753100000001
IN,"sector-53, chandigarh - cpcc",no2,caaqm,µg/m³,15.1,2022-10-31 07:15:00+05:30,india,30.719858999999996,76.738637
IN,"himuda complex phase-1, baddi - hppcb",no2,caaqm,µg/m³,8.7,2022-10-31 07:15:00+05:30,india,30.943887,76.801991
IN,"gurdeo nagar, aurangabad - bspcb",pm2.5,caaqm,µg/m³,63.0,2022-10-31 07:15:00+05:30,india,24.75746,84.366208
IN,"drcc anandpur, begusarai - bspcb",o3,caaqm,µg/m³,24.0,2022-10-31 07:15:00+05:30,india,25.444266,86.140169
IN,"anand vihar, delhi - dpcc",so2,cpcb,µg/m³,8.9,2018-02-22 02:45:00+05:30,india,28.6508,77.3152
IN,"md university, rohtak - hspcb",no2,cpcb,µg/m³,17.0,2018-02-22 09:15:00+05:30,india,28.876028,76.619464
IN,"haldia, haldia - wbpcb",no2,caaqm,µg/m³,16.52,2022-10-31 07:30:00+05:30,india,22.06047,88.109737
IN,chandrapur,pm10,cpcb,µg/m³,179.0,2018-02-22 09:30:00+05:30,india,19.95,79.3
IN,victoria memorial - wbspcb,so2,cpcb,µg/m³,5.09,2017-10-18 08:45:00+05:30,india,22.572646,88.36389499999996
IN,iit,pm2.5,cpcb,µg/m³,70.0,2018-02-22 09:15:00+05:30,india,12.992513890000001,80.23744722
IN,aaqms karve road pune,co,cpcb,µg/m³,1220.0,2018-02-22 08:30:00+05:30,india,18.497484,73.81349
IN,aaqms karve road pune,pm10,cpcb,µg/m³,165.0,2018-02-22 08:30:00+05:30,india,18.497484,73.81349
IN,"sector16a, faridabad - hspcb",pm10,cpcb,µg/m³,110.0,2018-01-29 19:20:00+05:30,india,28.410122219999998,77.313775
IN,"golden temple, amritsar - ppcb",no2,caaqm,µg/m³,57.91,2022-10-31 07:30:00+05:30,india,31.62,74.876512
IN,"collectorate, gaya - bspcb",no2,caaqm,µg/m³,8.5,2022-10-31 07:30:00+05:30,india,24.7955,84.9994
IN,"punjab agricultural university, ludhiana - ppcb",pm2.5,caaqm,µg/m³,98.69,2022-10-31 07:30:00+05:30,india,30.902800000000003,75.8086
IN,"peenya, bengaluru - cpcb",no2,caaqm,µg/m³,31.84,2022-10-31 07:15:00+05:30,india,13.0270199,77.494094
IN,"north campus, du, delhi - imd",pm10,caaqm,µg/m³,235.44,2022-10-31 07:30:00+05:30,india,28.6573814,77.1585447
