country_code,location,pollutant,source_name,unit,value,last_updated,country_label,latitude,longitude,date,year,month,hour,weekday,is_weekend
IN,"sector-d industrial area, mandideep - mppcb",co,caaqm,µg/m³,1750.0,2022-10-31 07:30:00+05:30,india,23.10844,77.51142800000001,2022-10-31,2022,10,7,Monday,False
IN,"indira colony vistar, pali - rspcb",o3,caaqm,µg/m³,13.7,2022-10-31 07:15:00+05:30,india,25.771061,73.34022700000001,2022-10-31,2022,10,7,Monday,False
IN,"mandir marg, new delhi - dpcc",so2,caaqm,µg/m³,18.0,2018-05-10 13:00:00+05:30,india,28.6372688,77.2005604,2018-05-10,2018,5,13,Thursday,False
IN,"mandir marg, new delhi - dpcc",no2,caaqm,µg/m³,26.9,2018-05-10 13:00:00+05:30,india,28.6372688,77.2005604,2018-05-10,2018,5,13,Thursday,False
IN,"lalbagh, lucknow - cpcb",co,caaqm,µg/m³,100.0,2022-10-31 07:15:00+05:30,india,26.8458805,80.93655409999998,2022-10-31,2022,10,7,Monday,False
IN,"jawaharlal nehru stadium, delhi - dpcc",co,caaqm,µg/m³,900.0,2018-05-10 15:00:00+05:30,india,28.5828503,77.2321778,2018-05-10,2018,5,15,Thursday,False
IN,"major dhyan chand national stadium, delhi - dpcc",pm10,caaqm,µg/m³,155.0,2018-05-10 15:00:00+05:30,india,28.6125027,77.2351994,2018-05-10,2018,5,15,Thursday,False
IN,"sonia vihar, delhi - dpcc",pm10,caaqm,µg/m³,353.0,2018-05-12 10:30:00+05:30,india,28.67795,77.29868,2018-05-12,2018,5,10,Saturday,True
IN,"narela, delhi - dpcc",pm10,caaqm,µg/m³,407.0,2018-05-12 11:30:00+05:30,india,28.8446874,77.0332666,2018-05-12,2018,5,11,Saturday,True
IN,"rabindra bharati university, kolkata - wbpcb",co,data.gov.in,µg/m³,19000.0,2022-03-25 05:00:00+05:30,india,22.5824635,88.35724470000001,2022-03-25,2022,3,5,Friday,False
IN,"rabindra bharati university, kolkata - wbpcb",pm10,data.gov.in,µg/m³,134.0,2022-03-25 05:00:00+05:30,india,22.5824635,88.35724470000001,2022-03-25,2022,3,5,Friday,False
IN,"mandir marg, delhi - dpcc",no2,caaqm,µg/m³,34.8,2022-10-31 06:15:00+05:30,india,28.636429,77.20106699999998,2022-10-31,2022,10,6,Monday,False
IN,"indirapuram, ghaziabad - uppcb",o3,caaqm,µg/m³,5.45,2022-10-31 07:30:00+05:30,india,28.646233,77.358075,2022-10-31,2022,10,7,Monday,False
IN,"alipur, delhi - dpcc",so2,caaqm,µg/m³,16.5,2022-10-25 10:15:00+05:30,india,28.815328999999995,77.15301,2022-10-25,2022,10,10,Tuesday,False
IN,"dr. karni singh shooting range, delhi - dpcc",pm10,caaqm,µg/m³,354.0,2022-10-31 06:00:00+05:30,india,28.498571,77.26484,2022-10-31,2022,10,6,Monday,False
IN,"dr. karni singh shooting range, delhi - dpcc",so2,caaqm,µg/m³,9.9,2022-10-31 06:00:00+05:30,india,28.498571,77.26484,2022-10-31,2022,10,6,Monday,False
IN,"arya nagar, bahadurgarh - hspcb",co,caaqm,µg/m³,790.0,2022-10-31 07:00:00+05:30,india,28.6701,76.92539999999998,2022-10-31,2022,10,7,Monday,False
IN,"hardev nagar, bathinda - ppcb",so2,caaqm,µg/m³,34.48,2022-10-31 07:15:00+05:30,india,30.233011,74.907758,2022-10-31,2022,10,7,Monday,False
IN,"kalal majra, khanna - ppcb",pm2.5,caaqm,µg/m³,54.51,2022-10-31 06:30:00+05:30,india,30.736056,76.209694,2022-10-31,2022,10,6,Monday,False
IN,"railway colony, guwahati - apcb",so2,caaqm,µg/m³,11.38,2019-12-24 13:00:00+05:30,india,26.1445,91.7362,2019-12-24,2019,12,13,Tuesday,False
IN,"mahape, navi mumbai - mpcb",pm10,caaqm,µg/m³,159.0,2022-10-16 21:15:00+05:30,india,19.1135051,73.008978,2022-10-16,2022,10,21,Sunday,True
IN,"general hospital, mandikhera - hspcb",pm2.5,caaqm,µg/m³,27.1,2022-10-31 07:15:00+05:30,india,27.9002,76.99379999999998,2022-10-31,2022,10,7,Monday,False
IN,"murthal, sonipat - hspcb",no2,caaqm,µg/m³,79.32,2020-01-02 12:15:00+05:30,india,29.0272,77.0669191,2020-01-02,2020,1,12,Thursday,False
IN,"worli, mumbai - mpcb",no2,caaqm,µg/m³,0.08,2022-10-31 07:30:00+05:30,india,18.9936162,72.8128113,2022-10-31,2022,10,7,Monday,False
IN,"udyogamandal, eloor - kerala pcb",so2,caaqm,µg/m³,0.01,2022-10-31 07:15:00+05:30,india,10.073232000000004,76.30276500000001,2022-10-31,2022,10,7,Monday,False
IN,"knowledge park - iii, greater noida - uppcb",pm10,caaqm,µg/m³,329.0,2022-10-31 07:30:00+05:30,india,28.47272,77.48199999999999,2022-10-31,2022,10,7,Monday,False
IN,"shyam nagar, palwal - hspcb",no2,caaqm,µg/m³,8.43,2020-01-01 14:45:00+05:30,india,28.1485564,77.33006669999999,2020-01-01,2020,1,14,Wednesday,False
IN,"pallavpuram phase 2, meerut - uppcb",so2,caaqm,µg/m³,19.0,2022-10-16 21:30:00+05:30,india,29.063510000000004,77.709723,2022-10-16,2022,10,21,Sunday,True
IN,"urban, chamarajanagar - kspcb",o3,caaqm,µg/m³,25.88,2022-10-31 07:30:00+05:30,india,11.553579999999998,76.55521,2022-10-31,2022,10,7,Monday,False
IN,kolkata,pm2.5,airnow,µg/m³,109.0,2025-01-31 15:00:00+05:30,india,22.56263,88.36304,2025-01-31,2025,1,15,Friday,False
IN,"okhla phase-2, delhi - dpcc",pm10,caaqm,µg/m³,403.0,2022-10-31 06:15:00+05:30,india,28.530785000000005,77.271255,2022-10-31,2022,10,6,Monday,False
IN,"anand vihar, hapur - uppcb",pm2.5,caaqm,µg/m³,166.0,2022-10-31 07:30:00+05:30,india,28.725645,77.74967500000001,2022-10-31,2022,10,7,Monday,False
IN,"vyttila, kochi - kerala pcb",pm2.5,caaqm,µg/m³,42.5,2022-10-16 21:30:00+05:30,india,9.969447,76.321186,2022-10-16,2022,10,21,Sunday,True
IN,"najafgarh, delhi - dpcc",o3,caaqm,µg/m³,0.2,2022-10-31 03:45:00+05:30,india,28.570173,76.933762,2022-10-31,2022,10,3,Monday,False
IN,"hebbal 1st stage, mysuru - kspcb",so2,caaqm,µg/m³,0.01,2022-10-31 07:30:00+05:30,india,12.210409999999998,76.37376,2022-10-31,2022,10,7,Monday,False
IN,"victoria, kolkata - wbpcb",pm10,caaqm,µg/m³,125.7,2022-10-31 07:15:00+05:30,india,22.5448082,88.34036909999999,2022-10-31,2022,10,7,Monday,False
IN,"ratanpura, rupnagar - ambuja cements",pm10,caaqm,µg/m³,182.54,2021-11-23 17:15:00+05:30,india,30.0325454,76.5623046,2021-11-23,2021,11,17,Tuesday,False
IN,"thavakkara, kannur - kerala pcb",so2,caaqm,µg/m³,1.08,2022-10-16 21:00:00+05:30,india,11.875,75.3732,2022-10-16,2022,10,21,Sunday,True
IN,"bidhannagar, kolkata - wbpcb",so2,caaqm,µg/m³,7.53,2022-10-16 21:15:00+05:30,india,22.58157048,88.41002457,2022-10-16,2022,10,21,Sunday,True
IN,"rishi nagar, kaithal - hspcb",pm10,caaqm,µg/m³,475.97,2022-10-31 07:30:00+05:30,india,29.8006,76.4155,2022-10-31,2022,10,7,Monday,False
IN,"vinoba nagara, shivamogga - kspcb",co,caaqm,µg/m³,560.0,2022-10-16 21:30:00+05:30,india,13.94,75.55591700000001,2022-10-16,2022,10,21,Sunday,True
IN,"lodhi road, delhi - iitm",o3,caaqm,µg/m³,10.0,2022-08-02 15:00:00+05:30,india,28.588333,77.22166700000001,2022-08-02,2022,8,15,Tuesday,False
IN,"pan bazaar, guwahati - pcba",pm2.5,caaqm,µg/m³,32.0,2022-10-16 21:30:00+05:30,india,26.1875,91.744194,2022-10-16,2022,10,21,Sunday,True
IN,"naubad, bidar - kspcb",no2,caaqm,µg/m³,4.9,2022-10-16 15:45:00+05:30,india,17.930306,77.482194,2022-10-16,2022,10,15,Sunday,True
IN,"jawahar nagar, puducherry - ppcc",o3,caaqm,µg/m³,18.05,2022-10-16 21:30:00+05:30,india,11.9309,79.8027,2022-10-16,2022,10,21,Sunday,True
IN,"siddharth nagar-worli, mumbai - iitm",pm2.5,caaqm,µg/m³,62.24,2022-10-16 21:30:00+05:30,india,19.000083,72.813993,2022-10-16,2022,10,21,Sunday,True
IN,"brahmagiri, udupi - kspcb",co,caaqm,µg/m³,1370.0,2022-10-16 06:30:00+05:30,india,13.34194444,74.74694444,2022-10-16,2022,10,6,Sunday,True
IN,"naharlagun, naharlagun - apspcb",pm10,caaqm,µg/m³,13.5,2022-10-15 08:15:00+05:30,india,27.103358000000004,93.679645,2022-10-15,2022,10,8,Saturday,True
IN,"sector-3b avas vikas colony, agra - uppcb",no2,caaqm,µg/m³,38.87,2022-10-16 21:30:00+05:30,india,27.19412,77.96237,2022-10-16,2022,10,21,Sunday,True
IN,"sardar vallabhbhai patel stadium, ahmedabad - iitm",pm10,caaqm,µg/m³,26.1,2022-07-08 12:30:00+05:30,india,23.04307,72.562968,2022-07-08,2022,7,12,Friday,False
IN,"sac isro satellite, ahmedabad - iitm",pm10,caaqm,µg/m³,66.28,2022-07-07 14:45:00+05:30,india,23.023389000000005,72.515201,2022-07-07,2022,7,14,Thursday,False
IN,"sac isro bopal, ahmedabad - iitm",pm10,caaqm,µg/m³,52.9,2022-06-22 14:15:00+05:30,india,23.041137,72.45669099999999,2022-06-22,2022,6,14,Wednesday,False
IN,"omex eternity, vrindavan - uppcb",so2,caaqm,µg/m³,38.34,2022-10-31 07:30:00+05:30,india,27.571409,77.655757,2022-10-31,2022,10,7,Monday,False
IN,"central jail, buxar - bspcb",o3,caaqm,µg/m³,16.2,2022-10-31 07:15:00+05:30,india,25.555605,83.950942,2022-10-31,2022,10,7,Monday,False
IN,"chitragupta nagar, siwan - bspcb",pm10,caaqm,µg/m³,470.0,2022-10-31 07:15:00+05:30,india,26.2271665,84.35704269999998,2022-10-31,2022,10,7,Monday,False
IN,"buddhi vihar, moradabad - uppcb",so2,caaqm,µg/m³,21.59,2022-10-16 21:30:00+05:30,india,28.83526,78.7446,2022-10-16,2022,10,21,Sunday,True
IN,"eco herbal park, moradabad - uppcb",pm10,caaqm,µg/m³,66.0,2022-10-31 07:30:00+05:30,india,28.840739,78.69753100000001,2022-10-31,2022,10,7,Monday,False
IN,"bardowali, agartala - tripura spcb",no2,caaqm,µg/m³,11.34,2022-10-31 07:30:00+05:30,india,23.8175497,91.27269739999998,2022-10-31,2022,10,7,Monday,False
IN,"jn stadium, shillong - meghalaya pcb",no2,caaqm,µg/m³,6.33,2022-10-15 11:15:00+05:30,india,25.580341900000004,91.8942571,2022-10-15,2022,10,11,Saturday,True
IN,"somajiguda, hyderabad - tspcb",pm10,caaqm,µg/m³,26.55,2022-10-16 21:30:00+05:30,india,17.417093999999995,78.45743700000001,2022-10-16,2022,10,21,Sunday,True
IN,"new malakpet, hyderabad - tspcb",pm10,caaqm,µg/m³,40.58,2022-10-31 07:30:00+05:30,india,17.37206,78.50864,2022-10-31,2022,10,7,Monday,False
IN,"bombay castel, ooty - tnpcb",o3,caaqm,µg/m³,4.47,2022-10-15 16:15:00+05:30,india,11.4068288,76.7138973,2022-10-15,2022,10,16,Saturday,True
IN,"vasanthapuram, vellore - tnpcb",o3,caaqm,µg/m³,1.58,2022-10-31 07:15:00+05:30,india,12.909494,79.131861,2022-10-31,2022,10,7,Monday,False
IN,"sona college of technology, salem - tnpcb",o3,caaqm,µg/m³,1.0,2022-10-03 18:00:00+05:30,india,11.679111,78.125052,2022-10-03,2022,10,18,Monday,False
IN,"civil lines, bareilly - uppcb",no2,caaqm,µg/m³,15.01,2022-10-31 07:30:00+05:30,india,28.359580999999995,79.41445499999999,2022-10-31,2022,10,7,Monday,False
IN,"iitg, guwahati - pcba",pm2.5,caaqm,µg/m³,22.7,2022-10-16 17:45:00+05:30,india,26.2028636,91.70046436,2022-10-16,2022,10,17,Sunday,True
IN,"kashiram nagar, moradabad - uppcb",o3,caaqm,µg/m³,9.22,2022-10-31 07:30:00+05:30,india,28.849399,78.742362,2022-10-31,2022,10,7,Monday,False
IN,"kumaran college, tirupur - tnpcb",o3,caaqm,µg/m³,7.48,2022-10-16 21:15:00+05:30,india,11.0973603,77.3228673,2022-10-16,2022,10,21,Sunday,True
IN,"sipcot phase-1, hosur - tnpcb",pm10,caaqm,µg/m³,90.0,2022-10-31 07:15:00+05:30,india,12.746998,77.813811,2022-10-31,2022,10,7,Monday,False
IN,"gulzarpet, anantapur - appcb",o3,caaqm,µg/m³,19.95,2022-10-31 07:15:00+05:30,india,14.675886,77.593027,2022-10-31,2022,10,7,Monday,False
IN,"r k puram, delhi - dpcc",so2,cpcb,µg/m³,56.9,2018-02-22 02:45:00+05:30,india,28.5648,77.1744,2018-02-22,2018,2,2,Thursday,False
IN,"punjabi bagh, delhi - dpcc",co,cpcb,µg/m³,9.2,2018-02-22 02:45:00+05:30,india,28.6683,77.1167,2018-02-22,2018,2,2,Thursday,False
IN,"ihbas, delhi - cpcb",no2,cpcb,µg/m³,121.43,2018-02-22 08:15:00+05:30,india,28.6821,77.305,2018-02-22,2018,2,8,Thursday,False
IN,"btm layout, bengaluru - kspcb",co,cpcb,µg/m³,910.0,2018-02-22 08:30:00+05:30,india,12.912811110000002,77.60921944,2018-02-22,2018,2,8,Thursday,False
IN,city railway station - kspcb,pm10,cpcb,µg/m³,218.44,2018-02-22 08:30:00+05:30,india,12.9773472,77.5706972222222,2018-02-22,2018,2,8,Thursday,False
IN,chandrapur,so2,cpcb,µg/m³,8.1,2018-02-22 09:30:00+05:30,india,19.95,79.3,2018-02-22,2018,2,9,Thursday,False
IN,"talkatora district industries center, lucknow - cpcb",so2,caaqm,µg/m³,9.8,2022-10-31 07:30:00+05:30,india,26.833997220000004,80.8917361,2022-10-31,2022,10,7,Monday,False
IN,igsc planetarium complex - patna - bspcb,so2,cpcb,µg/m³,11.9,2018-02-22 09:15:00+05:30,india,25.3636,85.0755,2018-02-22,2018,2,9,Thursday,False
IN,"model town, patiala - ppcb",pm2.5,caaqm,µg/m³,93.44,2022-10-31 07:15:00+05:30,india,30.349388,76.366642,2022-10-31,2022,10,7,Monday,False
IN,"model town, patiala - ppcb",so2,caaqm,µg/m³,8.78,2022-10-31 07:15:00+05:30,india,30.349388,76.366642,2022-10-31,2022,10,7,Monday,False
IN,"tata stadium, jorapokhar - jspcb",pm10,caaqm,µg/m³,53.5,2022-10-16 13:15:00+05:30,india,23.707909,86.41467,2022-10-16,2022,10,13,Sunday,True
IN,"alandur bus depot, chennai - cpcb",co,caaqm,µg/m³,4310.0,2022-10-31 07:15:00+05:30,india,12.909916100000002,80.1076538,2022-10-31,2022,10,7,Monday,False
IN,"collectorate, jodhpur - rspcb",no2,caaqm,µg/m³,48.1,2022-10-31 07:15:00+05:30,india,26.268249,73.0193853,2022-10-31,2022,10,7,Monday,False
IN,"nsit dwarka, delhi - cpcb",pm2.5,caaqm,µg/m³,208.4,2022-10-31 07:30:00+05:30,india,28.60909,77.0325413,2022-10-31,2022,10,7,Monday,False
IN,"shadipur, delhi - cpcb",o3,caaqm,µg/m³,8.02,2022-10-31 07:30:00+05:30,india,28.651478099999995,77.1473105,2022-10-31,2022,10,7,Monday,False
IN,"lodhi road, delhi - imd",co,caaqm,µg/m³,1940.0,2022-10-16 15:45:00+05:30,india,28.5918245,77.2273074,2022-10-16,2022,10,15,Sunday,True
IN,"shrinath puram, kota - rspcb",so2,caaqm,µg/m³,10.71,2022-10-31 07:30:00+05:30,india,25.14389,75.821256,2022-10-31,2022,10,7,Monday,False
IN,"r k puram, new delhi - dpcc",o3,caaqm,µg/m³,8.7,2018-05-07 01:00:00+05:30,india,28.5646102,77.1670103,2018-05-07,2018,5,1,Monday,False
IN,"icrisat patancheru, hyderabad - tspcb",pm10,data.gov.in,µg/m³,44.0,2020-04-28 11:45:00+05:30,india,17.4342359,78.4170318,2020-04-28,2020,4,11,Tuesday,False
IN,"karve road, pune - mpcb",co,caaqm,µg/m³,150.0,2022-10-10 16:45:00+05:30,india,18.5011743,73.8165527,2022-10-10,2022,10,16,Monday,False
IN,"nehru nagar, kanpur - uppcb",pm10,caaqm,µg/m³,318.0,2022-10-31 07:30:00+05:30,india,26.470313600000004,80.3229863,2022-10-31,2022,10,7,Monday,False
IN,"dr. karni singh shooting range, delhi - dpcc",pm10,caaqm,µg/m³,249.0,2018-05-12 10:15:00+05:30,india,28.4997315,77.2649067,2018-05-12,2018,5,10,Saturday,True
IN,"dr. karni singh shooting range, delhi - dpcc",pm2.5,caaqm,µg/m³,129.0,2018-05-12 10:15:00+05:30,india,28.4997315,77.2649067,2018-05-12,2018,5,10,Saturday,True
IN,"okhla phase-2, delhi - dpcc",pm10,caaqm,µg/m³,233.0,2018-05-13 15:30:00+05:30,india,28.5366411,77.2664587,2018-05-13,2018,5,15,Sunday,True
IN,"manali village, chennai - tnpcb",pm2.5,caaqm,µg/m³,19.93,2019-07-19 10:45:00+05:30,india,11.258244,77.552429,2019-07-19,2019,7,10,Friday,False
IN,"dwarka-sector 8, delhi - dpcc",so2,caaqm,µg/m³,1.7,2022-10-31 06:15:00+05:30,india,28.571027399999995,77.0719006,2022-10-31,2022,10,6,Monday,False
IN,"dwarka-sector 8, delhi - dpcc",no2,caaqm,µg/m³,44.9,2022-10-31 06:15:00+05:30,india,28.571027399999995,77.0719006,2022-10-31,2022,10,6,Monday,False
IN,"arya nagar, bahadurgarh - hspcb",pm2.5,caaqm,µg/m³,238.8,2022-10-31 07:00:00+05:30,india,28.6701,76.92539999999998,2022-10-31,2022,10,7,Monday,False
IN,"murthal, sonipat - hspcb",so2,caaqm,µg/m³,20.33,2020-01-02 12:15:00+05:30,india,29.0272,77.0669191,2020-01-02,2020,1,12,Thursday,False
IN,"powai, mumbai - mpcb",o3,caaqm,µg/m³,7.75,2022-10-16 18:45:00+05:30,india,19.1375,72.915056,2022-10-16,2022,10,18,Sunday,True
IN,"jawaharlal nehru stadium, delhi - dpcc",no2,caaqm,µg/m³,88.7,2022-10-31 06:15:00+05:30,india,28.58028,77.233829,2022-10-31,2022,10,6,Monday,False
IN,"worli, mumbai - mpcb",pm10,caaqm,µg/m³,121.0,2022-10-31 07:30:00+05:30,india,18.9936162,72.8128113,2022-10-31,2022,10,7,Monday,False
IN,"udyogamandal, eloor - kerala pcb",no2,caaqm,µg/m³,14.71,2022-10-31 07:15:00+05:30,india,10.073232000000004,76.30276500000001,2022-10-31,2022,10,7,Monday,False
IN,"sion, mumbai - mpcb",no2,caaqm,µg/m³,84.9,2022-10-31 07:15:00+05:30,india,19.047,72.8746,2022-10-31,2022,10,7,Monday,False
IN,"rishi nagar, kaithal - hspcb",no2,caaqm,µg/m³,6.06,2019-08-07 11:15:00+05:30,india,29.0002662,76.9997466,2019-08-07,2019,8,11,Wednesday,False
IN,"nathu colony, ballabgarh - hspcb",co,caaqm,µg/m³,3830.0,2022-10-31 07:15:00+05:30,india,28.341924800000005,77.319699,2022-10-31,2022,10,7,Monday,False
IN,"knowledge park - iii, greater noida - uppcb",no2,caaqm,µg/m³,36.0,2022-10-31 07:30:00+05:30,india,28.47272,77.48199999999999,2022-10-31,2022,10,7,Monday,False
IN,"yamunapuram, bulandshahr - uppcb",co,caaqm,µg/m³,1750.0,2022-10-16 21:30:00+05:30,india,28.406963,77.849831,2022-10-16,2022,10,21,Sunday,True
IN,"vile parle west, mumbai - mpcb",pm2.5,caaqm,µg/m³,56.6,2022-10-31 07:15:00+05:30,india,19.10861,72.83622000000001,2022-10-31,2022,10,7,Monday,False
IN,"vile parle west, mumbai - mpcb",pm10,caaqm,µg/m³,113.13,2022-10-31 07:15:00+05:30,india,19.10861,72.83622000000001,2022-10-31,2022,10,7,Monday,False
IN,"east arjun nagar, delhi - cpcb",no2,caaqm,µg/m³,95.95,2020-02-10 08:30:00+05:30,india,28.655601699999995,77.2859318,2020-02-10,2020,2,8,Monday,False
IN,"sfti kusdihra, gaya - bspcb",no2,caaqm,µg/m³,13.83,2022-10-16 21:00:00+05:30,india,24.762518,84.982348,2022-10-16,2022,10,21,Sunday,True
IN,"pallavpuram phase 2, meerut - uppcb",pm10,caaqm,µg/m³,267.0,2022-10-16 21:30:00+05:30,india,29.063510000000004,77.709723,2022-10-16,2022,10,21,Sunday,True
IN,"pallavpuram phase 2, meerut - uppcb",o3,caaqm,µg/m³,13.2,2022-10-16 21:30:00+05:30,india,29.063510000000004,77.709723,2022-10-16,2022,10,21,Sunday,True
IN,"lal bahadur shastri nagar, kalaburagi - kspcb",pm2.5,caaqm,µg/m³,54.0,2022-10-31 06:30:00+05:30,india,17.321993,76.822628,2022-10-31,2022,10,6,Monday,False
IN,"ganga nagar, meerut - uppcb",no2,caaqm,µg/m³,50.6,2022-10-16 21:30:00+05:30,india,28.999264,77.7590354,2022-10-16,2022,10,21,Sunday,True
IN,"jahangirpuri, delhi - dpcc",pm2.5,caaqm,µg/m³,250.0,2022-10-31 06:15:00+05:30,india,28.73282,77.170633,2022-10-31,2022,10,6,Monday,False
IN,"anand vihar, hapur - uppcb",pm10,caaqm,µg/m³,219.0,2022-10-31 07:30:00+05:30,india,28.725645,77.74967500000001,2022-10-31,2022,10,7,Monday,False
IN,"civil lines,  ajmer - rspcb",no2,caaqm,µg/m³,26.55,2022-10-31 07:15:00+05:30,india,26.470859,74.646594,2022-10-31,2022,10,7,Monday,False
IN,"hebbal 1st stage, mysuru - kspcb",pm10,caaqm,µg/m³,45.13,2022-10-31 07:30:00+05:30,india,12.210409999999998,76.37376,2022-10-31,2022,10,7,Monday,False
IN,"hebbal 1st stage, mysuru - kspcb",o3,caaqm,µg/m³,7.99,2022-10-31 07:30:00+05:30,india,12.210409999999998,76.37376,2022-10-31,2022,10,7,Monday,False
IN,"samanpura, patna - bspcb",so2,caaqm,µg/m³,6.15,2022-10-16 21:15:00+05:30,india,25.596727,85.085624,2022-10-16,2022,10,21,Sunday,True
IN,"thavakkara, kannur - kerala pcb",pm10,caaqm,µg/m³,67.2,2022-10-16 21:00:00+05:30,india,11.875,75.3732,2022-10-16,2022,10,21,Sunday,True
IN,"buddha colony, muzaffarpur - bspcb",so2,caaqm,µg/m³,4.52,2022-10-16 21:00:00+05:30,india,26.11442,85.39813,2022-10-16,2022,10,21,Sunday,True
IN,"palayam, kozhikode - kerala pcb",so2,caaqm,µg/m³,5.77,2022-10-16 10:15:00+05:30,india,11.249077,75.78437099999998,2022-10-16,2022,10,10,Sunday,True
IN,"teri gram, gurugram - hspcb",o3,caaqm,µg/m³,13.18,2022-10-16 21:30:00+05:30,india,28.4275,77.1465,2022-10-16,2022,10,21,Sunday,True
IN,"city center, gwalior - mppcb",o3,caaqm,µg/m³,9.7,2022-10-16 21:30:00+05:30,india,26.203442,78.19325100000002,2022-10-16,2022,10,21,Sunday,True
IN,"city center, gwalior - mppcb",co,caaqm,µg/m³,1310.0,2022-10-16 21:30:00+05:30,india,26.203442,78.19325100000002,2022-10-16,2022,10,21,Sunday,True
IN,"nise gwal pahari, gurugram - imd",pm10,caaqm,µg/m³,152.05,2022-10-14 21:45:00+05:30,india,28.422681,77.148944,2022-10-14,2022,10,21,Friday,False
IN,"kodungaiyur, chennai - tnpcb",pm10,caaqm,µg/m³,27.0,2022-10-16 21:30:00+05:30,india,13.127800000000002,80.2642,2022-10-16,2022,10,21,Sunday,True
IN,"arumbakkam, chennai - tnpcb",no2,caaqm,µg/m³,6.0,2022-10-16 21:30:00+05:30,india,13.0664,80.2112,2022-10-16,2022,10,21,Sunday,True
IN,"kunjaban, agartala - tripura spcb",pm2.5,caaqm,µg/m³,68.0,2022-10-16 21:30:00+05:30,india,23.8628276,91.2887362,2022-10-16,2022,10,21,Sunday,True
IN,"revenue colony-shivajinagar, pune - iitm",pm2.5,caaqm,µg/m³,33.3,2022-07-07 12:45:00+05:30,india,18.530085,73.849598,2022-07-07,2022,7,12,Thursday,False
IN,"revenue colony-shivajinagar, pune - iitm",co,caaqm,µg/m³,2660.0,2022-07-07 12:45:00+05:30,india,18.530085,73.849598,2022-07-07,2022,7,12,Thursday,False
IN,"b.katihalli, hassan - kspcb",co,caaqm,µg/m³,190.0,2022-10-16 21:15:00+05:30,india,13.008556,76.12525800000002,2022-10-16,2022,10,21,Sunday,True
IN,"b.katihalli, hassan - kspcb",no2,caaqm,µg/m³,39.63,2022-10-16 21:15:00+05:30,india,13.008556,76.12525800000002,2022-10-16,2022,10,21,Sunday,True
IN,"b r ambedkar university, lucknow - uppcb",so2,caaqm,µg/m³,10.8,2022-10-16 21:30:00+05:30,india,26.766433000000003,80.927299,2022-10-16,2022,10,21,Sunday,True
IN,"rakhial, ahmedabad - iitm",pm2.5,caaqm,µg/m³,16.0,2022-07-13 12:00:00+05:30,india,23.016834,72.62577499999999,2022-07-13,2022,7,12,Wednesday,False
IN,"kamalnath nagar, bettiah - bspcb",pm2.5,caaqm,µg/m³,65.0,2022-10-16 21:15:00+05:30,india,26.80365,84.51954,2022-10-16,2022,10,21,Sunday,True
IN,"nagla bhau, firozabad - uppcb",pm10,caaqm,µg/m³,71.2,2022-10-31 07:30:00+05:30,india,27.168897000000005,78.37696,2022-10-31,2022,10,7,Monday,False
IN,"town hall - lal bagh, darbhanga - bspcb",pm2.5,caaqm,µg/m³,408.0,2022-10-31 07:15:00+05:30,india,26.15146,85.89342,2022-10-31,2022,10,7,Monday,False
IN,"omex eternity, vrindavan - uppcb",no2,caaqm,µg/m³,19.67,2022-10-31 07:30:00+05:30,india,27.571409,77.655757,2022-10-31,2022,10,7,Monday,False
IN,"sector 22, chandigarh - cpcc",pm2.5,caaqm,µg/m³,40.0,2022-10-31 07:15:00+05:30,india,30.735567,76.775714,2022-10-31,2022,10,7,Monday,False
IN,"fti kidwai nagar, kanpur - uppcb",so2,caaqm,µg/m³,11.03,2022-10-31 07:30:00+05:30,india,26.428282,80.327067,2022-10-31,2022,10,7,Monday,False
IN,"mangala, bilaspur - ntpc",pm10,caaqm,µg/m³,61.93,2022-10-31 07:30:00+05:30,india,22.08815,82.13737,2022-10-31,2022,10,7,Monday,False
IN,"mayaganj, bhagalpur - bspcb",so2,caaqm,µg/m³,20.4,2022-10-31 07:15:00+05:30,india,25.265194000000005,87.012947,2022-10-31,2022,10,7,Monday,False
IN,"sdm office_khagra, kishanganj - bspcb",co,caaqm,µg/m³,850.0,2022-10-31 07:15:00+05:30,india,26.0881305,87.93840336,2022-10-31,2022,10,7,Monday,False
IN,"sdm office_khagra, kishanganj - bspcb",pm10,caaqm,µg/m³,168.0,2022-10-31 07:15:00+05:30,india,26.0881305,87.93840336,2022-10-31,2022,10,7,Monday,False
IN,"dangi tola, rajgir - bspcb",pm10,caaqm,µg/m³,154.0,2022-10-16 21:15:00+05:30,india,25.032800000000005,85.41948000000001,2022-10-16,2022,10,21,Sunday,True
IN,"new dm office, arrah - bspcb",co,caaqm,µg/m³,330.0,2022-10-31 07:00:00+05:30,india,25.562609500000004,84.66326400000001,2022-10-31,2022,10,7,Monday,False
IN,"iith kandi, hyderabad - tspcb",co,caaqm,µg/m³,750.0,2022-10-31 07:30:00+05:30,india,17.585705,78.126199,2022-10-31,2022,10,7,Monday,False
IN,"ramachandrapuram, hyderabad - tspcb",no2,caaqm,µg/m³,3.4,2022-10-31 07:30:00+05:30,india,17.528544,78.286195,2022-10-31,2022,10,7,Monday,False
IN,"kokapet, hyderabad - tspcb",no2,caaqm,µg/m³,3.87,2022-10-31 07:30:00+05:30,india,17.393559,78.339194,2022-10-31,2022,10,7,Monday,False
