Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Late-demographic dividend,LTE,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Late-demographic dividend,LTE,GDP per capita (current US$),NY.GDP.PCAP.CD,167.925181243184,155.776986549366,156.659536095225,167.038005432624,179.194433111729,196.429408763943,213.596689209702,209.825430237265,208.658275641687,227.1994388028,252.369986913064,274.261113276366,308.894090320261,393.117658005952,463.357769838142,502.776267368386,533.512441527364,609.815110864477,625.390561313951,733.857770128637,829.860357403746,857.608660145294,852.07370366193,777.160987891389,799.739837465727,852.160266539025,892.148642181842,927.490790277,996.541768611658,1046.86239800875,1068.50986715113,1061.06334638846,1069.29435756892,1100.88927270165,1264.89434282607,1551.58337876202,1694.23721681537,1757.24066189517,1678.89693447915,1539.83588141158,1677.20655312269,1722.30765767874,1814.54824372473,2054.82227278492,2453.98769875258,2939.98271894785,3525.67817486105,4413.77838972074,5455.12758700264,5245.33524774178,6276.4619904196,7598.75722812692,8073.2094428812,8644.25761540222,8923.25728818124,8331.63270803563,8297.33610796797,9138.44134545505,9966.81160876464,10120.3125161359,9873.93519864422,11759.7974990154,12286.0846812169,12437.9861721907,12874.1679137972
Late-demographic dividend,LTE,"Population, total",SP.POP.TOTL,1094883717,1096959453,1111293141,1137056579,1162405292,1188451832,1217220438,1245130293,1273820149,1304068257,1334963829,1366487769,1396407513,1425381475,1452919554,1478265786,1502269051,1524947137,1547677040,1570272872,1592439385,1615106897,1639793804,1664394629,1688121991,1712585483,1738504785,1765799733,1793220326,1819952808,1844718134,1868272190,1890820460,1912010271,1932650915,1952702058,1972254664,1991505992,2010169496,2027628907,2043581322,2058600486,2072599555,2086139068,2099412663,2112603351,2126122277,2139958608,2153941306,2167303374,2179525352,2193171336,2209319631,2225005187,2241122152,2256126712,2270841806,2285870134,2298394042,2308878047,2316152451,2320127638,2323799591,2326296729,2328628339
Late-demographic dividend,LTE,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,41.0458602905273,43.1067886352539,48.3341102600098,53.42919921875,56.6498489379883,57.0292587280273,57.5469093322754,57.9474105834961,56.0042495727539,58.1877517700195,53.406551361084,49.5426406860352,48.4398498535156,47.6951484680176,46.8293418884277,42.7462615966797,47.4603691101074,49.8111190795898,51.4480285644531,52.64208984375,54.1241607666016,55.6494102478027,57.8067092895508,59.4453506469727,60.2202415466309,61.5519905090332,63.9141082763672,65.7461471557617,67.4991683959961,68.6296310424805,69.2597198486328,70.8619537353516,72.6885375976562,72.5306701660156,74.2994384765625,76.2580413818359,78.1073303222656,80.9235076904297,83.8880767822266,87.5172729492188,89.2665405273438,90.4561080932617,90.4590301513672,92.3821182250977,91.3620910644531,90.5664978027344,90.0658874511719,90.0732574462891,90.9479675292969,92.0392837524414,92.259880065918,93.1393737792969,93.5337371826172,93.8114471435547,94.1665420532227
Latin America & Caribbean,LCN,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.6,20.7,23.7,26.4,31,34.6,39.3,43,46.1,48.7,54.4,57.5,60.2,63.5,67.8,73.8,75.8,77.1,80,81.7
Latin America & Caribbean,LCN,GDP per capita (current US$),NY.GDP.PCAP.CD,362.351255097181,390.200343747879,398.84593682548,421.718909453508,455.987315612864,476.958082568253,511.397057234288,508.219973579363,531.647639226971,579.038747366805,616.282250917977,670.818200311296,736.596936643981,956.596608068661,1210.28751844341,1239.54020749061,1328.45565670275,1426.2106219647,1668.77654647872,1830.95352044635,2177.7288647345,2434.06470479822,2191.99177109396,1893.26388707614,1950.31317468832,1888.88683543883,1874.4681127503,1972.15072933032,2121.45481928375,2298.34872014773,2511.4430414948,2648.26964002302,2841.11960432234,3303.34471162475,3793.91317561999,4035.5479526034,4294.36513621923,4634.23789830744,4618.20564817823,4110.68211210527,4472.58404552831,4326.64007042641,3839.19615833069,3862.13747257956,4385.89813693868,5229.89898425288,6047.73425729833,7035.79917204558,8077.9658893562,7495.05944025108,9183.9687871441,10334.20548878,10330.3504679629,10306.1195798788,10145.7982098874,8547.2373391789,8241.45140922665,9065.54817792867,8778.37906311973,8539.39776066424,7168.64740599577,8291.07156305024,9408.84820249156,10508.6472548025,10737.6463538652
Latin America & Caribbean,LCN,"Population, total",SP.POP.TOTL,218624695,224737321,231038261,237499676,244080552,250750949,257488362,264279682,271127278,278039112,284995920,292033454,299187510,306451409,313798324,321203546,328673285,336262441,344000129,351820083,359713036,367619244,375568417,383657148,391832861,400012327,408172564,416332693,424525590,432726590,440958144,449128999,457245250,465325731,473328616,481309028,489235073,497097004,504952583,512730984,520272118,527572583,534691591,541643365,548455563,555120780,561751999,568345245,574908733,581388129,587752505,594086829,600420316,606683307,612849401,618868462,624737786,630414986,635778081,640962372,645498186,649236072,653108120,657616517,662186388
Latin America & Caribbean,LCN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77.9945526123047,79.3801193237305,80.5385513305664,87.1760711669922,84.6531219482422,86.362663269043,86.6360015869141,84.9996795654297,86.1367721557617,87.2585601806641,88.1930999755859,89.2363967895508,89.7034530639648,89.8471908569336,94.7633285522461,94.8695373535156,95.0755462646484,96.088623046875,96.5442810058594,97.567138671875,97.6430587768555,97.1172180175781,97.418701171875,97.0838012695312,97.5462493896484,98.0161209106445
Latin America & Caribbean (excluding high income),LAC,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.2,20.4,23.3,25.9,30.3,34,38.7,42.1,45.1,47.7,53.3,56.4,59.2,62.6,67.9,73.3,75.3,76.6,79.7,81.4
Latin America & Caribbean (excluding high income),LAC,GDP per capita (current US$),NY.GDP.PCAP.CD,320.820097779733,345.627590477943,347.390934795997,371.299199473901,414.120750222649,436.831397647258,470.093943784685,465.571531354362,488.116883689685,533.065152330404,565.056159993711,610.375797427925,677.387657413198,884.948848617663,1135.94277880265,1195.9493414531,1271.35414126981,1346.82754695593,1594.79688435988,1714.15629635029,2025.55638792036,2276.292721421,2054.07052556784,1734.26048077865,1821.56140117423,1755.0666580486,1742.35358904094,1872.03714995567,1996.97701624368,2227.16437642355,2437.12236336699,2557.78492670118,2727.10443556517,3231.05778778257,3755.85473031834,3935.86606689693,4229.22205234811,4542.6067269182,4506.9918823642,3936.58409916474,4290.89542947118,4122.79587535484,3658.15950641339,3686.28727046314,4149.53705480589,4960.44969790137,5717.84447760414,6672.17705130306,7623.43840731336,6981.206567743,8637.63171485475,9979.9897262503,9823.2489447351,9971.1692721171,9905.72193520855,8308.73911709951,7977.19727122285,8827.8501051856,8484.48335233409,8282.78290882792,6904.27677369596,7970.6164425206,9111.34927084769,10196.271088969,10382.3911125152
Latin America & Caribbean (excluding high income),LAC,"Population, total",SP.POP.TOTL,192855898,198298501,203914785,209675273,215558178,221535468,227585310,233696754,239864448,246093261,252358538,258688096,265122103,271649494,278251796,284908402,291624269,298457236,305428657,312477579,319588567,326710408,333866128,341148229,348504110,355849792,363159117,370452304,377766659,385080987,392413347,399683088,406898894,414075451,421179547,428268339,435299542,442282724,449283157,456223550,462953688,469463143,475799008,481977727,488032486,494006571,499910627,505793340,511659365,517459947,523147480,528822706,534503260,540118712,545661592,551075145,556440282,561957179,567711159,573311679,578091505,581884231,585648822,589889543,594158638
Latin America & Caribbean (excluding high income),LAC,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,78.7602767944336,79.9674911499023,80.9854431152344,88.0043792724609,85.1512222290039,86.9023895263672,87.0918426513672,85.1911010742188,86.3865737915039,87.5574722290039,88.5657577514648,89.624153137207,90.0862274169922,90.1474227905273,94.8941497802734,95.006706237793,95.2629776000977,96.5217132568359,97.0704727172852,98.0456771850586,97.9452209472656,97.2736892700195,97.3833618164062,96.8845901489258,97.3537902832031,97.849609375
Latin America & the Caribbean (IDA & IBRD countries),TLA,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.7,20.9,23.9,26.7,31.3,35,39.7,43.4,46.4,49,54.7,57.7,60.2,63.5,67.7,73.8,75.9,77.3,80.2,81.8
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (current US$),NY.GDP.PCAP.CD,356.537386441434,383.827979445882,391.536988544919,413.595959689434,447.159736530697,467.011193441283,500.490414071407,495.819431061317,517.782198082885,563.384415455481,598.981483850136,649.767246609576,712.288818801421,932.782273310876,1190.2218432487,1214.74981069201,1302.9384934649,1400.74505217605,1637.65497516772,1795.7362545953,2149.04242467187,2409.70040368266,2155.75302223233,1843.39314383712,1893.10260985086,1830.61775316861,1809.28901937081,1903.50395165055,2047.52068815623,2227.77365185419,2439.30313189056,2588.04586799914,2787.65239476635,3258.76580335766,3744.59975128211,3983.209208317,4255.85859395714,4593.58618583537,4563.94003348545,4029.14295199903,4388.92611014216,4222.97461927511,3714.3747812476,3728.72739078731,4252.838254593,5103.97068943224,5926.88266865218,6927.88249936995,7989.38067187903,7386.60018995035,9115.80144590362,10277.6079254264,10263.4820243547,10231.0823830522,10058.6664815872,8404.37747196218,8082.02330614142,8918.30251254156,8620.46890240755,8362.63429845968,6964.3711102796,8075.78816650564,9174.55690452428,10260.5196915782,10474.2809944408
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population, total",SP.POP.TOTL,208671107,214582669,220668336,226899749,233255631,239708690,246239963,252838271,259494716,266211242,272962813,279784152,286726529,293783764,300937685,308171037,315490913,322954210,330579364,338302777,346105657,353922621,361763155,369728268,377777260,385830246,393862440,401890697,409945610,418004229,426091608,434138780,442150885,450131381,458042874,465939463,473775482,481555614,489346270,497065139,504556065,511809816,518881965,525787222,532556401,539188798,545805913,552399650,558968822,565454932,571822092,578171855,584524334,590809938,597023419,603091701,609017063,614776664,620274430,625467307,630051021,633862610,637837815,642397939,647003746
Latin America & the Caribbean (IDA & IBRD countries),TLA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77.9026489257812,79.2825164794922,80.4266967773438,87.1421203613281,84.516227722168,86.275749206543,86.5360717773438,84.8551025390625,86.0176696777344,87.166389465332,88.1361923217773,89.2030792236328,89.6975326538086,89.8447189331055,94.8373031616211,94.8604431152344,95.0402984619141,96.094367980957,96.5330505371094,97.5631637573242,97.6140975952148,97.0555877685547,97.3780975341797,96.9736022949219,97.5160369873047,98.0442428588867
Least developed countries: UN classification,LDC,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.7,1,1.8,2.2,2.6,3.3,4,4.8,6,8.2,10.7,13.8,16.2,19.5,21.2,24.1,26.1,28.2,29.9,31.4
Least developed countries: UN classification,LDC,GDP per capita (current US$),NY.GDP.PCAP.CD,114.605072503196,116.997587222291,123.632440981885,138.562842264703,122.690006239823,134.58999627802,142.994801870426,141.651293790135,147.301273985115,158.785302169003,149.849981858949,153.814069319331,155.357141773248,184.180202421678,223.44778168285,262.396517774294,235.962185479491,253.656354942367,291.226021089849,310.956581625425,336.74635755618,336.746970640719,331.703303575517,318.884722573194,315.42192750849,335.654184276596,284.844932219495,295.20966308461,315.955792959646,330.654245239687,370.750124436065,392.075323047772,302.105097950573,304.024899773069,290.191695218331,289.905722080224,297.936216317251,302.814162340806,299.672387401723,300.790832873041,333.363886094901,313.947863828234,337.91579001411,373.651845746871,419.798333896443,487.199978520551,552.743616465105,648.581446944078,778.614114766785,751.671383860855,831.532954611079,925.130488690388,947.489031265643,1006.9873103895,1056.46705317141,982.894810600519,966.721782937566,1035.19428808636,1080.56177999961,1105.24693378698,1088.72161311357,1175.55718251136,1299.36172423082,1257.69806699331,1293.40100322932
Least developed countries: UN classification,LDC,"Population, total",SP.POP.TOTL,245048596,250984924,257173413,263557766,270194662,277101968,284221585,291642814,299374569,307260565,315102512,322517398,330244369,339000836,348044659,356845675,365558134,374293198,383667234,393715341,403007563,412046787,422560922,434142125,445947594,457866946,469843634,482075790,494400159,506991476,519693837,532595517,546905231,562489881,578028937,593609643,609407699,625267815,641401023,657616923,673630102,689878805,707266809,725111768,742717957,760741611,779230030,797516000,816268129,835687108,855348118,875685078,896684951,918269633,940284138,962508256,985414939,1008993468,1033110314,1058013514,1083636132,1109175268,1134585604,1160824674,1187777591
Least developed countries: UN classification,LDC,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,13.3520603179932,13.0751895904541,13.5402202606201,13.8285598754883,13.7780895233154,13.9972696304321,13.8205404281616,14.1983804702759,14.6993398666382,15.3644199371338,16.3742599487305,16.0947799682617,16.8710594177246,17.6010608673096,17.8984699249268,17.7170696258545,17.6192092895508,17.806360244751,17.985330581665,18.0824604034424,17.7526397705078,18.7234992980957,19.4402198791504,20.1533508300781,21.1718807220459,22.4542808532715,23.3539695739746,24.125919342041,25.3922290802002,26.3112392425537,27.4039306640625,28.6258907318115,29.7574100494385,30.3732299804688,30.7727508544922,31.4332504272461,32.636360168457,33.4816093444824,34.6614608764648,36.3806381225586,38.0077896118164,38.9419898986816,40.3623580932617,41.7432098388672,42.8504791259766,43.4818801879883,45.0734481811523,45.3309783935547,46.3452491760254,46.6186790466309,47.123161315918,47.2416381835938,47.1495704650879,46.8281211853027,46.8867797851562
Low & middle income,LMY,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low & middle income,LMY,GDP per capita (current US$),NY.GDP.PCAP.CD,127.666593656787,127.526771684906,126.986307282778,137.365239811527,150.194617171414,161.862100213643,163.734801663215,163.964944307072,169.564963902933,185.041888167986,196.913727575828,206.592073670028,226.600201650888,282.164914310776,351.030398414893,379.82219890073,400.027990834519,439.846301691426,478.322941952439,543.012711568149,628.26586744689,689.018186931512,664.836308502643,630.455858022242,634.324579382646,645.031402996121,645.01116093056,651.89744802442,681.284528572487,715.657908906606,805.876785600705,767.803999715513,790.84163078592,840.389188381456,926.054332336124,1054.98612211496,1151.38460074484,1201.98723733235,1161.1055810429,1100.00554776472,1178.01096453065,1162.27956492439,1168.21008818899,1289.04927474147,1490.85593705627,1736.10100020162,2015.80026970912,2442.09195354366,2860.66030359115,2829.0413443136,3394.26296887076,3942.65348704731,4133.76162366082,4330.27496489931,4472.91557836283,4284.85686298442,4274.9314240157,4615.000484095,4853.74507668345,4943.24879858439,4732.82727829687,5524.24398933119,5741.78381882952,5856.29495195922,6002.45120765259
Low & middle income,LMY,"Population, total",SP.POP.TOTL,2083718515,2112956756,2155317281,2209805827,2264731089,2320529383,2379893006,2439437803,2500774399,2564343032,2629570646,2695387305,2760300540,2826286599,2892061210,2956658953,3020488457,3084056561,3148921134,3215700977,3283910246,3353295180,3426055936,3500358704,3574605687,3650257753,3727939991,3807567876,3887617477,3967659848,4049620054,4127853483,4205224081,4282493268,4358651071,4434718175,4511311531,4587799929,4664177477,4739595823,4814250279,4888551481,4961926647,5034824498,5108183576,5181562375,5255157355,5328158709,5402245137,5477389130,5553257507,5630227189,5709148191,5787391504,5865202078,5941222744,6017111688,6093971714,6169658713,6243562839,6313913801,6378323939,6437946207,6498875200,6563501708
Low & middle income,LMY,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,39.5843315124512,26.5458698272705,28.5845508575439,30.5049896240234,42.205940246582,33.2816886901855,33.8806304931641,35.7401084899902,36.4487686157227,45.9321098327637,37.2441482543945,36.0608406066895,36.5000114440918,37.1519584655762,37.3899002075195,41.6461791992188,38.8321189880371,40.2899589538574,41.1115684509277,41.5560684204102,45.9840202331543,46.578670501709,47.3530616760254,46.5011787414551,47.2773895263672,48.3869895935059,49.8545188903809,51.0345687866211,52.4584693908691,52.5202102661133,53.7373313903809,54.6608695983887,56.2143402099609,57.147518157959,58.4568710327148,59.4810905456543,60.5704383850098,62.239818572998,63.8776588439941,64.9933013916016,66.7154693603516,67.8853988647461,68.8329925537109,69.9538726806641,70.9552536010742,71.0254516601562,71.3257293701172,71.0693130493164,71.8182983398438,72.2773895263672,72.8933029174805,73.7843627929688,74.0918502807617,73.8575210571289,73.9114227294922
Low income,LIC,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,1.3,2.5,3,3.7,4.3,4.9,5.4,6,6.9,7.9,10,11.4,13.8,16.4,17.6,19,21.2,22,22.5
Low income,LIC,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,126.0460454558,133.298836791172,151.037151115031,150.17644959645,163.095744268922,177.925665317966,207.292076594679,252.544092701884,290.888192850264,297.885409727264,336.067669138536,380.631076978014,390.935446971681,427.388162349425,426.34432994898,417.936186827646,388.44963002565,371.974276792287,340.081322057494,349.298899946602,358.20692322369,378.985964825507,400.174024020823,489.354554846981,535.636925361024,359.503148959575,384.847441184861,355.069947096744,315.843363196236,293.224041109446,305.583033413587,304.491352943612,298.372775964067,361.877753824032,332.003849693568,358.708085875866,389.594478375983,442.426324281659,520.301355916657,586.100552264911,689.11060676483,799.484016576029,752.635927287489,825.735188857174,869.718827485855,773.887672422173,772.500259604632,794.990235916855,740.889503942237,633.792954627598,634.710788724745,645.846067078284,645.998249720369,605.437906755342,651.812637638679,734.204117595357,714.151764242762,751.322764042233
Low income,LIC,"Population, total",SP.POP.TOTL,114749038,117449222,120247507,123153845,126203534,129388226,132707292,136209201,139862334,143593621,147417297,151313255,155206976,159304515,163605392,167964187,172393281,176957140,182134871,187656318,192424417,196030673,200239487,205645993,211255335,216877271,222444478,228079094,233656588,239520711,245338485,250935723,257817106,265888248,273508544,281169146,289332496,297416997,305718387,314325970,322668237,331269527,341035328,351244442,361305645,371788197,383041001,394448347,405862712,417577386,429515596,441658754,453652889,465087882,476470767,488308267,501149314,514890519,529522043,544980983,560643073,576076618,591481496,607774703,624608098
Low income,LIC,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,18.3280696868896,17.9838790893555,18.8386001586914,19.1582698822021,19.2482891082764,19.6930599212646,19.7972393035889,20.4728698730469,21.3761692047119,22.2291698455811,22.895809173584,23.5583896636963,24.1025390625,24.3748397827148,24.3247299194336,23.9847202301025,23.6173496246338,23.3318099975586,23.2771606445312,22.7344608306885,22.2593994140625,22.0843391418457,21.5215301513672,21.347469329834,21.71217918396,22.2092704772949,22.2742691040039,22.4606208801269,23.1795196533203,23.5566291809082,24.0485591888428,24.971549987793,25.6851596832275,27.3153591156006,28.6529102325439,29.6372108459473,31.2428207397461,32.1029510498047,33.830638885498,35.1389083862305,36.2857513427734,37.2865600585938,38.2061996459961,37.3575210571289,37.8978881835938,37.923469543457,38.5197486877441,39.1869812011719,39.6589889526367,40.1644515991211,40.6751289367676,41.3215103149414,41.4288291931152,41.2906608581543,41.4877090454102
Lower middle income,LMC,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.6,4.4,5.6,6.4,7.5,10.1,12.2,13.6,15.2,17.2,19.5,21.9,24.4,27.2,33.4,42.5,47.4,52.3,55.4,58.9
Lower middle income,LMC,GDP per capita (current US$),NY.GDP.PCAP.CD,104.622190033308,108.790631532897,107.769873681032,116.302952459909,127.481039129592,133.298779181214,118.81816686926,123.822194887829,128.312649386522,138.741324434999,146.717059930611,149.347709091742,155.71919699866,178.775570286835,215.749591497895,230.587651294711,237.941973092627,260.814054703214,287.041554596414,324.629239764227,385.789184687462,466.524709207347,451.578548015008,417.335540205782,390.443694264012,406.320652267942,398.187078252626,423.555461616382,426.609476571407,407.948649745992,432.474545821421,404.475701008687,412.870927830986,408.373772276605,449.264199085402,521.959095982764,581.925736310282,597.792781411356,597.802461520308,540.247034057987,559.072816607957,553.497178396773,573.648227115116,639.329708425509,722.628943297013,817.846092888275,941.244764118773,1131.22988752611,1229.9549188542,1260.98799326347,1491.30888839804,1636.38338498875,1701.13738449151,1769.94084181484,1881.19816238537,1848.28029294397,1895.24399500136,2026.19304074045,2085.0452543512,2228.84805859217,2121.61421722256,2369.9577651033,2493.61487371356,2493.38985253651,2544.49245457752
Lower middle income,LMC,"Population, total",SP.POP.TOTL,819316105,839921567,861015557,882650423,904811416,927102247,949379894,972239035,995662056,1019411884,1043977970,1068357281,1093403193,1120170342,1147885460,1176467266,1205621573,1235700491,1266293483,1298149128,1332297507,1367489973,1403093561,1439288342,1476095233,1513694513,1551923872,1590598381,1629655073,1669138722,1711634869,1752379727,1792821112,1833665328,1874637283,1915943684,1957535877,1999429097,2041752501,2083995762,2126559759,2169474338,2211549617,2253206148,2295275996,2336911352,2378783316,2421545203,2464036877,2506795582,2550264612,2593815085,2637101332,2679816109,2723061855,2765011526,2806590212,2847931114,2888561818,2928617292,2968398856,3006243027,3043358377,3082002881,3120980912
Lower middle income,LMC,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.7082481384277,19.7634105682373,20.5319805145264,21.3204097747803,22.0599193572998,40.2375106811523,24.2836208343506,24.9152698516846,26.4760608673096,28.1523399353027,29.4428901672363,41.5240592956543,31.0586109161377,31.6956596374512,32.018798828125,32.2447395324707,41.3630218505859,41.8193817138672,42.1218681335449,39.1957015991211,40.2496490478516,40.9380989074707,41.6091690063477,42.6929092407227,43.7024612426758,42.619930267334,44.3241806030273,44.7102012634277,46.1716613769531,47.8135604858398,49.065990447998,50.3807487487793,51.1986999511719,52.6159515380859,54.4167213439941,54.586368560791,57.1128997802734,58.7871284484863,60.65087890625,61.6741714477539,63.8541984558105,64.2839508056641,65.2184982299805,64.5459213256836,65.6671371459961,66.0686264038086,67.2740707397461,68.5112686157227,68.8880081176758,68.3673324584961,67.9754104614258
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.3,9.6,11.7,14.1,16.1,18.3,20.1,22.4,25.2,28.7,31.8,35,39.7,42.3,46,50.6,54.2,57.8,59.5,61.5
"Middle East, North Africa, Afghanistan & Pakistan",MEA,GDP per capita (current US$),NY.GDP.PCAP.CD,183.776176064767,191.196978177693,185.301767181033,198.857517059403,215.760727187524,230.939907201185,241.833569316645,255.436435035555,282.282140077867,304.591700866561,334.685311330393,370.997128769102,425.142980883399,538.008696465296,949.627449051638,1013.13262030814,1220.75859998216,1373.88100465532,1415.9747311151,1785.00658364678,2223.90274787428,2219.61499344124,2156.09021445524,2113.54114414754,2068.31795747118,2039.1574879861,2000.41414631101,1810.61784034747,1755.78284468907,1756.45372733816,2183.54170524632,1708.90497550516,1752.02956170843,1598.25278331231,1643.168624246,1775.49074159851,1918.37750328186,1954.53257122915,1868.51735331272,1974.9071869837,2220.38439290516,2153.19332542263,2092.42427637017,2279.51886072397,2624.1893550003,3050.86086272731,3482.47657906214,4010.05228061244,4834.32204392542,4256.64048356928,4867.92943497015,5731.46333788345,6048.09249990772,5866.59647635813,5810.23874019206,5125.68064083245,5126.05331639032,5279.47951180077,5545.88899607591,5412.42875673528,4742.76402632259,5615.91186098726,6430.53553485753,6149.061198935,6265.44445247452
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Population, total",SP.POP.TOTL,157933392,162068656,166390935,170881281,175548682,180361095,185366083,190664582,196098319,201742643,207569650,213438350,219448355,225808044,232392106,239405806,246821883,254463059,262393904,270666000,279347788,288391729,297671219,307301861,317366458,327681501,338209596,348933449,359728415,370724431,383279026,394251647,405847278,417150344,428117445,438968860,449859387,460864078,472047033,483430509,494850317,506478256,518193093,530338988,543086512,556210211,569898499,583743828,597799097,612128501,624828664,639053870,653273442,667464006,680716578,694232973,707023525,718887744,730362334,742714463,756405281,767578451,782349366,797801454,813146136
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,30.8565406799316,28.5780906677246,29.5723991394043,29.2905101776123,30.032190322876,31.4245300292969,32.6207695007324,33.9081382751465,35.0145492553711,29.6939506530762,36.0394096374512,36.6129112243652,37.2314987182617,37.973949432373,38.7392807006836,39.5923690795898,40.8056983947754,41.639030456543,42.1087417602539,42.8814315795898,44.853931427002,46.0198516845703,46.560001373291,47.0921516418457,48.5123291015625,48.5079612731934,48.1639709472656,48.8779106140137,49.5463714599609,49.9172286987305,50.2143783569336,50.4005889892578,50.4098815917969,50.7011184692383,51.7388687133789,51.4207801818848,53.4668083190918,53.3521614074707,53.9880104064941,54.9664688110352,55.212589263916,56.6907615661621,57.1146392822266,55.8841400146484,56.3870697021484,57.3701782226562,58.2178192138672,58.3111190795898,59.3685111999512,60.1695289611816,60.7267608642578,61.3739013671875,62.4220314025879,64.1539916992188,65.7879486083984
